
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.015939103994131388
fun_coils_simple#1 - J=1.9e-02, Jf=1.9e-02, ⟨B·n⟩=3.0e-02, C-C-Sep=0.14 Jf=1.9e-02, J_length=1.4e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.5, 3.5, 3.5, 3.5])=14.0, curvature=[3.2, 3.5, 3.8, 3.9], mean squared curvature=[5.1, 5.1, 5.1, 5.1]

fun#121 - J=2.1e-01, Jf=2.3e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.6e-06, J_CC=4.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.3e-05, J_ALS=3.3e-07, J_LENGTH_PENALTY=5.9e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.4, 4.3, 4.4, 4.2], mean squared curvature=[5.2, 5.2, 5.3, 5.3]
 surface dofs=0.05475517719616557, -0.0012820714039564454, -0.000512646462881731, -0.00029557789274235014, 0.00460645036132899, 0.010345282169330257, 0.1847430547634827, -0.08278738475791911, -0.003361786536028905, 0.0014670399009927332, 8.271296039848278e-05, 0.00010156637918090455, 0.0013952325724709933, 0.023924409568469047, 0.02616065401000113, 0.0004011667470595884, -0.00021526110642017753, -7.075129116224903e-05, -0.0004940130357113631, -0.0011192983690779526, -0.002189042905849489, -0.0009994968952664195, -0.0008209705037511576, -0.00017407897095418197, -0.04641483765070473, -0.0002585180263287982, 0.0007109020976769004, 0.00025539217283030124, 0.0028192338716098476, 0.01330435250408417, 0.18191215539069605, 0.055138669524297385, -0.00019020205992225422, -0.0008744461180989791, -0.0001435189123317539, 3.486875816086596e-05, -0.0015937641401295875, 0.02614721826036401, -0.009954921912129584, -0.004009703944559152, 0.00029500802469366246, 5.2035724550222756e-05, -0.0004771174289529707, -0.0009197695098419333, 0.000774369775864197, 0.001324647040487692, 0.0017751886062805993, -0.00017640737735514939
 Quasisymmetry objective=0.015156860535069889
 aspect=5.953854813121131
 mean iota=0.4261619567447725

fun#122 - J=2.1e-01, Jf=2.3e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.6e-06, J_CC=4.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.3e-05, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.1e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.4, 4.5, 4.3, 4.2], mean squared curvature=[5.2, 5.2, 5.3, 5.3]
 surface dofs=0.05470757821018657, -0.001149012398109945, -0.0005553288424240182, -0.00030798289903172243, 0.004620290889675071, 0.010386691184089986, 0.18483066657073233, -0.0828482111208627, -0.0033440751962630615, 0.0014668237327116768, 0.00010327531013564742, 5.350274472788816e-05, 0.0014473211245900335, 0.023976299453376166, 0.026176218296162283, 0.0003279280245353446, -0.0001583343244936855, -6.882720401827986e-05, -0.0005083990868727787, -0.0011312663190630758, -0.0021411040944264393, -0.0010344486522613498, -0.0008122027782668059, -0.0002033624698847581, -0.046576361434391866, -0.00023482668411589056, 0.0007014672731155518, 0.0002457368511061447, 0.0028212478478095338, 0.013266643059927417, 0.18182454028736594, 0.05511553164817594, -0.00020574705615941105, -0.0008743416199364617, -0.00012752377114867635, 2.416688080261502e-06, -0.0015578761364726348, 0.026115677230679146, -0.00996083330893409, -0.004032156481011349, 0.0002925943311689665, 5.232599238350421e-05, -0.0005062997434257683, -0.0009181148655340088, 0.0007682804428592657, 0.0013641671966094868, 0.0017456961453154605, -0.0001698942487814116
 Quasisymmetry objective=0.015091543548049138
 aspect=5.95419958418422
 mean iota=0.42613264811534307

fun#123 - J=2.0e-01, Jf=2.3e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=2.3e-05, J_length=1.6e-06, J_CC=4.3e-07, J_CURVATURE=0.0e+00, J_MSC=1.3e-05, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.1e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.4, 4.4, 4.3, 4.2], mean squared curvature=[5.2, 5.2, 5.3, 5.3]
 surface dofs=0.05465874185668542, -0.0010516343123277512, -0.0005764593249747112, -0.00032220984391884556, 0.004629083801813349, 0.010433294275516323, 0.18489253142758239, -0.08289896855689717, -0.0033446757788826863, 0.001483209000830657, 0.00010428640985217693, 2.8003670250167673e-05, 0.0014934565908774542, 0.02399280449745199, 0.02617401288829649, 0.0002890432433721628, -0.00012105776004343437, -7.262623583475795e-05, -0.0005163151547192439, -0.0011453790618697862, -0.0021077275922587657, -0.0010432529545640829, -0.0008174657972611316, -0.00022039229600656542, -0.04669029307830868, -0.000216508053281524, 0.0007074610242920912, 0.00022504041917136128, 0.002827507313114262, 0.013236314384814188, 0.18177812689239836, 0.05509430743514086, -0.00022747827955681596, -0.0008674254602565502, -0.00012610696404639175, -1.6026218497285733e-05, -0.0015210669658590804, 0.0261071909957014, -0.009973071370870348, -0.004043203175078842, 0.0003031442881324556, 4.6761252528451914e-05, -0.0005247194437165851, -0.0009196368431138546, 0.0007679181233589967, 0.0014043353465615414, 0.001732087226320361, -0.0001710785798919964
 Quasisymmetry objective=0.014978411345983855
 aspect=5.954211063466536
 mean iota=0.42598347222347

fun#124 - J=2.0e-01, Jf=2.2e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=4.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.4e-07, J_LENGTH_PENALTY=6.2e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.4, 4.5, 4.2], mean squared curvature=[5.2, 5.2, 5.2, 5.3]
 surface dofs=0.05459428261495866, -0.0009531886797652635, -0.00060104035389126, -0.00031589303620024016, 0.004634310703815163, 0.010492949203250635, 0.18496871304306647, -0.0829693266940493, -0.0033464696203905605, 0.001479702087363986, 0.0001163013349331675, 8.483195900928068e-06, 0.0015649764891481543, 0.023979983204914655, 0.026152013584832715, 0.00025687558554248434, -0.00010002212541641186, -7.923322463899568e-05, -0.0005227657464179473, -0.0011698347554978741, -0.002048112907221083, -0.0010312355716514455, -0.0008382382843333491, -0.00022021444224188386, -0.04681845318324103, -0.00019075583238815688, 0.0007059358645820523, 0.00021869627939054983, 0.0028495756539863586, 0.013198921303107387, 0.18174389765872806, 0.05505166237858135, -0.0002768645876065136, -0.0008711941737477531, -0.00011417448043141895, -3.3433616376189485e-05, -0.00147317538920281, 0.026105396951215637, -0.009977603545965507, -0.004036919688317452, 0.0003147519419650454, 4.1354236937137395e-05, -0.000547181331272537, -0.0009257648198247097, 0.0007836230029735294, 0.0014453434015987852, 0.0017160552952962876, -0.0001722738440329662
 Quasisymmetry objective=0.01487202310322936
 aspect=5.953654268260197
 mean iota=0.42567003206128506

fun#125 - J=2.0e-01, Jf=2.2e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=4.2e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.5e-07, J_LENGTH_PENALTY=6.2e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.4, 4.6, 4.3], mean squared curvature=[5.2, 5.2, 5.2, 5.3]
 surface dofs=0.054539738722710326, -0.0008891574179252813, -0.0006263035629114798, -0.0003039503407342355, 0.004625154863966638, 0.010541162989019725, 0.18503065054282375, -0.0830321283224782, -0.003356408877718038, 0.0014803936952065679, 0.00013280019194914823, -2.119061459869894e-06, 0.0016298656519853146, 0.02397070469060705, 0.026129651836488608, 0.00023832607548605886, -9.934869133738899e-05, -7.617463510484565e-05, -0.0005195097357217297, -0.0011978030611804141, -0.001991129415768755, -0.001015467786863517, -0.0008453055003946863, -0.00022178967303363662, -0.046921379875176354, -0.00016334347909028308, 0.0006952078599702524, 0.0002287019334554257, 0.002879858729436459, 0.013176681312957893, 0.18172069785748027, 0.055011074282547735, -0.00032044478216141926, -0.0008877697919640966, -9.94010879694725e-05, -4.803361610066852e-05, -0.001431706778753037, 0.026108158981790867, -0.009972457841614032, -0.004017556342071663, 0.00032471378724818365, 4.538798446517541e-05, -0.000552509852312281, -0.0009260913228560033, 0.0007961124070898968, 0.0014686970229434643, 0.0017081153376559842, -0.00018221828066760433
 Quasisymmetry objective=0.014860824467600259
 aspect=5.952994075691315
 mean iota=0.42541824975625686

fun#126 - J=2.0e-01, Jf=2.2e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=4.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.5e-07, J_LENGTH_PENALTY=6.1e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.4, 4.5, 4.3], mean squared curvature=[5.2, 5.2, 5.2, 5.3]
 surface dofs=0.05448136234469511, -0.000832050350449688, -0.0006464558313645808, -0.000280767450970491, 0.004616495973446819, 0.010591075220586789, 0.18509661251411602, -0.083091446687203, -0.0033823796833801407, 0.001479736246871758, 0.00015140288126361715, -1.1834388876219187e-05, 0.0017009231197039627, 0.023979558066367458, 0.026116310565248047, 0.00022049196542738955, -0.00011043888119450261, -7.515251020379259e-05, -0.0005175175833185049, -0.001231977358378318, -0.0019360696025482217, -0.0010118927914582368, -0.0008315003398028359, -0.0002325734560408122, -0.04702969079358405, -0.00012215332663672633, 0.0006799056457785791, 0.00024825514623012996, 0.0029177397789188855, 0.013159727968581345, 0.1816945729003079, 0.054959919295677624, -0.00035756382286071916, -0.0009161348861810392, -8.26318873041684e-05, -6.807200462501053e-05, -0.0013896507356101183, 0.026116007699857932, -0.009968424608940303, -0.003997453768965613, 0.0003290901423923446, 4.8151055939821975e-05, -0.0005600874825214436, -0.0009311397880768596, 0.0007838989355563135, 0.001496022564674622, 0.0017150215631215034, -0.0001947747251744579
 Quasisymmetry objective=0.014876053641109244
 aspect=5.9521106211576305
 mean iota=0.4251830655535638

fun#127 - J=2.0e-01, Jf=2.2e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=3.9e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.6e-07, J_LENGTH_PENALTY=6.0e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.3, 4.7, 4.3], mean squared curvature=[5.2, 5.2, 5.3, 5.3]
 surface dofs=0.05443062366628161, -0.0007620100019185986, -0.0006666924644869306, -0.0002771172111218328, 0.004624990410534287, 0.010657987757869383, 0.1851782113264476, -0.08313833232725718, -0.003411499872643296, 0.0014860881521239783, 0.0001608563431947318, -1.7484520003785956e-05, 0.0017740830469738327, 0.02397976010050151, 0.02610691803828673, 0.00019950914087801184, -0.00010375038798695996, -7.816232340829702e-05, -0.0005303078551882669, -0.0012726802288541917, -0.0019097171302387033, -0.0010241011865722164, -0.0008083352515609974, -0.00023617210531569677, -0.047177510884822214, -7.378257347650713e-05, 0.0006867988581779563, 0.00025208506914518896, 0.0029585552664406476, 0.013157329293752481, 0.18167262770602743, 0.05487651490365201, -0.0003990911139149802, -0.0009263467195306652, -7.818195863103052e-05, -8.497415433750608e-05, -0.0013551438864713523, 0.026073414311000763, -0.009964742027623872, -0.003987422726643957, 0.00034997993601577177, 4.687114830808956e-05, -0.000577967235925321, -0.0009519046785115311, 0.0007241943255041563, 0.0014863877003909354, 0.001723983450985708, -0.00019668469124702048
 Quasisymmetry objective=0.014895414969508528
 aspect=5.95040275194655
 mean iota=0.4251184169036298

fun#128 - J=2.0e-01, Jf=2.2e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=3.9e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.6e-07, J_LENGTH_PENALTY=6.0e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.3, 4.7, 4.3], mean squared curvature=[5.2, 5.2, 5.3, 5.3]
 surface dofs=0.054409478984482305, -0.0007146171099311695, -0.000672387415619936, -0.0002861753006220134, 0.004634293500757191, 0.010701097986573888, 0.18523028997049487, -0.0831627459225717, -0.0034232234598869124, 0.0014968738909931405, 0.0001588668884127196, -2.241823562614019e-05, 0.0018029119908005266, 0.023971310452456193, 0.026104843730175287, 0.0001819918918740876, -9.234435165571787e-05, -8.259714556268394e-05, -0.0005429490729225662, -0.001292491287841337, -0.0019082828542774741, -0.0010336703291473734, -0.000794457132021036, -0.00023792184284263646, -0.0472684353149151, -4.752819282979961e-05, 0.0006999415523056058, 0.00024334198961162195, 0.0029756404875782264, 0.013152546373335182, 0.18165592557798854, 0.05482873217406299, -0.0004231127753443377, -0.0009238095264292784, -8.264978603403066e-05, -9.267084317301786e-05, -0.0013441676897240152, 0.02603380963914614, -0.009964306715024452, -0.0039854197859236044, 0.0003668270726240211, 4.314839563732423e-05, -0.0005925166914280154, -0.0009691825991574975, 0.0006936435551156102, 0.0014710556863344116, 0.0017266027679765212, -0.00019700056440076518
 Quasisymmetry objective=0.014885196899266586
 aspect=5.9494295642727035
 mean iota=0.42514665894049125

fun#129 - J=2.0e-01, Jf=2.2e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=4.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.6e-07, J_LENGTH_PENALTY=6.1e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.3, 4.6, 4.3], mean squared curvature=[5.2, 5.2, 5.3, 5.3]
 surface dofs=0.0543900916463404, -0.0006687274844360192, -0.0006833155525336022, -0.00030010873181598156, 0.004637972632581536, 0.010738510260647198, 0.18527953556653473, -0.08318844870007663, -0.0034154845716336322, 0.0015031598320855966, 0.00015668109592292126, -3.061260153443729e-05, 0.0018206249981035153, 0.023959432457672812, 0.026105140590541927, 0.00015431922021925904, -6.859189164779101e-05, -8.405227112452097e-05, -0.0005527198142782775, -0.001302266149804461, -0.0019157979150598364, -0.0010468977483318752, -0.0007823740509935366, -0.0002389947222203536, -0.04736005443574484, -2.6376455805437667e-05, 0.0007170850634480448, 0.00023329283070075077, 0.0029906910597416276, 0.01314978793336378, 0.18162625696560603, 0.0547873299987941, -0.0004406804068921192, -0.0009142157290341539, -8.749711679107795e-05, -0.00010235495223016889, -0.001346821081206364, 0.025989513423807082, -0.00996707331220304, -0.00398413110490675, 0.0003832862079300241, 4.171406302073699e-05, -0.0006034585538891041, -0.000976866600819553, 0.0006869132515261411, 0.001460006035376396, 0.0017262707200944385, -0.0001934520363508499
 Quasisymmetry objective=0.01488299697775581
 aspect=5.948920575500844
 mean iota=0.4251988019267889

fun#130 - J=1.9e-01, Jf=2.2e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=4.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.6e-07, J_LENGTH_PENALTY=6.2e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.3, 4.6, 4.3], mean squared curvature=[5.2, 5.2, 5.3, 5.3]
 surface dofs=0.054358056971726264, -0.0006458953998442736, -0.0006936511964064251, -0.0002958999833396115, 0.004628356802192047, 0.010764852031885742, 0.1853153763925496, -0.08321844679471008, -0.003395016507815607, 0.001484238900097671, 0.00017048750767877658, -4.434175947458236e-05, 0.001832046835300489, 0.023999454961423493, 0.026105639132060383, 0.00013961471481149703, -6.150643355220559e-05, -7.907552623168357e-05, -0.0005593809968349229, -0.0012941758650400084, -0.0019065361555209708, -0.0010722924882764964, -0.000770143284817749, -0.0002422801813901681, -0.04745618467887015, 3.008994391126135e-06, 0.000711487206774482, 0.0002490966815694372, 0.002995935736304314, 0.013153468874800256, 0.1815594768495149, 0.054760192446181966, -0.0004434259304919088, -0.0009225871550531546, -7.764305283256912e-05, -0.0001188520583311342, -0.0013576654985381533, 0.02595598557144379, -0.009975508727158139, -0.003970288177481989, 0.00038234059609526267, 4.564762164202896e-05, -0.0006144942818117386, -0.0009708304715867498, 0.0007100990158677098, 0.0014775788585576757, 0.0017299814395978802, -0.0001971520944418504
 Quasisymmetry objective=0.014944399816179366
 aspect=5.949588392035995
 mean iota=0.4252418694363386

fun#131 - J=1.9e-01, Jf=2.2e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=4.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.7e-07, J_LENGTH_PENALTY=6.2e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.3, 4.7, 4.3], mean squared curvature=[5.2, 5.2, 5.2, 5.3]
 surface dofs=0.05431083068711968, -0.0006334829653657115, -0.0007000217292277706, -0.0002812007496329842, 0.00461335384104417, 0.010782755432287334, 0.18535020671730734, -0.08325605801682144, -0.0033650792954938702, 0.0014575604848089175, 0.00018307982545129353, -5.934761712992216e-05, 0.0018379685175397066, 0.024078812878619713, 0.026113139552019153, 0.00012892098972208926, -6.105518253441691e-05, -7.593783779263864e-05, -0.0005643077040741653, -0.0012740781786572404, -0.001890999253731054, -0.0010985074587750695, -0.0007609236568993521, -0.00024367099520698093, -0.04756013721368812, 3.856758423209823e-05, 0.0007037882878601578, 0.00027083282822346636, 0.0029971750702442565, 0.01315422237727415, 0.18146369151453193, 0.05474466402794574, -0.0004428810401576239, -0.0009361602220259493, -6.612624186442555e-05, -0.000142455002010183, -0.0013782647970694247, 0.025928176407288988, -0.009973779752543072, -0.003944557837141097, 0.00037748851336389267, 4.7969349614818433e-05, -0.0006245031838729121, -0.0009500806271210599, 0.0007688716172413481, 0.0015099182848288986, 0.00173232055155375, -0.00020800769251584162
 Quasisymmetry objective=0.014994227013851957
 aspect=5.950943764345027
 mean iota=0.42531506979461753

fun#132 - J=1.9e-01, Jf=2.2e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.09
Jf=2.2e-05, J_length=1.6e-06, J_CC=4.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=3.7e-07, J_LENGTH_PENALTY=6.3e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.4, 4.3, 4.8, 4.3], mean squared curvature=[5.2, 5.2, 5.2, 5.3]
 surface dofs=0.054265203756721975, -0.0006250774295596994, -0.0007143637513940237, -0.0002798228350546851, 0.004596513330615395, 0.010799981187198104, 0.1853723435668762, -0.08328995914403847, -0.003332371421884097, 0.0014392893355955401, 0.000186234129421603, -6.825554005285021e-05, 0.00184026020326314, 0.024149826969520508, 0.026114674779836273, 0.00012111029210455227, -4.312273690363543e-05, -7.268136214604962e-05, -0.0005619693686632767, -0.0012549973042395575, -0.001884454673378398, -0.0011175928252888708, -0.0007574194398952014, -0.00023756972117433057, -0.04765530819850737, 6.413642876858594e-05, 0.0007149432752025462, 0.000277092295400549, 0.0030012337748835656, 0.013154899915870063, 0.1813701006809034, 0.05473023885874691, -0.0004417567692681838, -0.0009309051486769558, -6.293697481193702e-05, -0.0001579414518940218, -0.0013983944797484, 0.025914060004806182, -0.009970801323506438, -0.00392150947561995, 0.00038536513500595247, 4.987996607377718e-05, -0.0006260636297961049, -0.0009257830363006748, 0.0008372009603981094, 0.0015349839635460478, 0.001731377938509021, -0.00021033388518099463
 Quasisymmetry objective=0.014995111746446205
 aspect=5.952444090745938
 mean iota=0.42538465964789063

fun#133 - J=1.9e-01, Jf=2.1e-05, ⟨B·n⟩=9.8e-04, , C-C-Sep=0.09
Jf=2.1e-05, J_length=1.6e-06, J_CC=4.1e-07, J_CURVATURE=0.0e+00, J_MSC=1.1e-05, J_ALS=3.7e-07, J_LENGTH_PENALTY=6.3e-07
 Coil lengths=sum([4.0, 4.0, 4.0, 4.0])=16.0, curvature=[4.5, 4.2, 4.7, 4.3], mean squared curvature=[5.2, 5.2, 5.2, 5.3]
 surface dofs=0.054219623568082735, -0.0005912333403849245, -0.0007293247161815821, -0.00028368004278228815, 0.004591468286053572, 0.010828613513146573, 0.18539095088474772, -0.08332730329367335, -0.003310717062694425, 0.0014401958464423277, 0.00017317416460868872, -7.843148966729634e-05, 0.0018381110350487672, 0.02419951088885543, 0.026126755033922134, 9.35417655674777e-05, -1.6264443360044165e-05, -7.433294951391e-05, -0.0005641873837894101, -0.0012570805519690922, -0.0018824288616278353, -0.0011309754988776362, -0.0007508355017028478, -0.00023128226080400768, -0.04776767396417666, 8.88278956349846e-05, 0.0007472277864888787, 0.00027036179836799644, 0.0030201308539068252, 0.013129292320380528, 0.18125560174042574, 0.05471792074557496, -0.00045287799826814693, -0.0009171430869158944, -7.156027366747448e-05, -0.00018390177953298887, -0.0014362054017516821, 0.025908850887635778, -0.009950999387215935, -0.003910225861272959, 0.0004026435730994814, 4.479527511870483e-05, -0.0006302322334944973, -0.0009107626694723685, 0.0009273979154020779, 0.001548470124214762, 0.0017232859094711184, -0.0002074467717899033
