
Aspect ratio at max_mode 3: 6.000164613385855
Mean iota at 3: 0.41999630252553016
Quasisymmetry objective at max_mode 3: 0.0002308731908214546
Squared flux at max_mode 3: 0.009720398841985436
fun_coils_simple#1 - J=1.5e-02, Jf=1.5e-02, ⟨B·n⟩=1.9e-02, C-C-Sep=0.14 Jf=1.5e-02, J_length=1.2e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.2e-05, J_ALS=2.4e-08, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([4.0, 4.0, 4.0])=12.0, curvature=[3.4, 3.8, 4.0], mean squared curvature=[5.1, 5.3, 5.4]
 surface dofs=0.04194222000366563, 0.0016194417834417202, 0.00011571916875947828, 9.547623050284418e-05, 0.0012058800812520698, 0.012266692503530451, 0.1881298688403394, -0.08294435184587762, -0.0012976141217132904, 0.0002419100781854291, -8.087665723581407e-05, 0.00023790702676310596, 0.002323285031221994, 0.022348241396165407, 0.03562866257734453, -0.0003005815606561567, 0.00013254665724424065, -8.222747218011236e-05, -8.086213427278319e-05, -0.0002445470635253996, -0.0006868600200631221, -0.0038806984953475916, -0.0010911207150036662, -9.886954873243355e-05, -0.03750387241255432, -0.0013976616327413152, 8.695949260289686e-05, -9.186271435788233e-05, 0.001190468401395802, 0.013326102829783092, 0.18607576929785427, 0.05432122322830306, 0.001473083740658085, 1.5089693903233766e-05, -6.819608508706342e-05, 0.0002314130051696642, 0.0022275199879552604, 0.02295664992184688, -0.023417547995237164, -0.002869964776662814, -1.2415373165792072e-06, -3.9132130939051814e-05, -0.00013668768503271325, -0.00038427626061726997, -0.0009957897697555839, 0.0009079206261903441, 0.001543798244122049, 7.362012294177067e-05
 Quasisymmetry objective=0.0011870644508082868
 aspect=5.971334269109557
 mean iota=0.41772139100965244

fun#12 - J=6.1e-01, Jf=6.1e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=6.1e-05, J_length=1.4e-06, J_CC=3.9e-07, J_CURVATURE=0.0e+00, J_MSC=5.7e-05, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.6e-06
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.7, 3.9, 3.7], mean squared curvature=[5.7, 5.6, 5.5]
 surface dofs=0.041931389576389005, 0.0016765233589268534, 0.00011415518435347746, 7.425757287962311e-05, 0.0012148467556178106, 0.012361277789890358, 0.188137112714181, -0.08285054487391992, -0.0014021381259274898, 0.0002721627967915099, -5.514832302225568e-05, 0.0002292836966529676, 0.002291788680617766, 0.022364050773453575, 0.03554878302890877, -0.000178805180519114, 9.92823008016685e-05, -5.797706829034894e-05, -8.098751574024024e-05, -0.0002386835951696806, -0.0006220777309389502, -0.003961515786614724, -0.0011147497918648937, -0.00014326508475730732, -0.03746060294562662, -0.0014619572675875498, 8.937070509321025e-05, -5.759122370465796e-05, 0.0012007022363493582, 0.01337513469849871, 0.1860450625977804, 0.05421491062082376, 0.0015958299280711818, 2.8445242559638776e-05, -0.00015363435067027771, 0.00027270778362342485, 0.0021831027623286496, 0.022885133654758284, -0.023256882847411505, -0.002908577559740087, 4.511334991432584e-06, -5.293970421600754e-05, -0.0001582816317358229, -0.00037871415553999727, -0.0008139208034663547, 0.001091022216029355, 0.0016153014307360165, -3.1625830783267318e-06
 Quasisymmetry objective=0.0015005360417786493
 aspect=5.96897057208225
 mean iota=0.41700103349979273

fun#13 - J=5.9e-01, Jf=6.0e-05, ⟨B·n⟩=1.0e-03, , C-C-Sep=0.09
Jf=6.0e-05, J_length=1.4e-06, J_CC=3.6e-07, J_CURVATURE=0.0e+00, J_MSC=5.6e-05, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.5e-06
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.7, 3.9, 3.7], mean squared curvature=[5.7, 5.6, 5.5]
 surface dofs=0.041898484566202335, 0.0016927980438213401, 0.00015730546930158089, 3.7217748558991824e-05, 0.0012051082494706504, 0.012449659609420743, 0.18814123883148035, -0.0827548783268631, -0.001482644726941049, 0.00031126184127655326, -4.488716741759539e-05, 0.000256377888349784, 0.002253426040315307, 0.022386411514829632, 0.03548188168516495, -9.228813643491964e-05, 8.708152381263269e-05, -5.496937074526444e-05, -9.760940421454853e-05, -0.00022112755677076542, -0.000558369316517368, -0.004009394721637922, -0.001118647473110404, -0.0001471843803415278, -0.037423911296404745, -0.0014731190877622928, 9.264810900518172e-05, -9.105423517771709e-05, 0.0012245314864644465, 0.013382532152399741, 0.18601165754772644, 0.05410813284121799, 0.0016846839611307303, -1.3977602569560541e-05, -0.0001302517486192818, 0.0002592345491404817, 0.0021615048792537864, 0.02281797009982056, -0.023163926042654357, -0.002964915104371085, -1.0049201055887352e-06, -3.6583770107740854e-05, -0.00015624322500988198, -0.00035348476614455746, -0.000659384720929113, 0.0012411383233932297, 0.0016498341094217362, -3.433071635247919e-05
 Quasisymmetry objective=0.001412415481727136
 aspect=5.967370507822482
 mean iota=0.41597213689851587

fun#14 - J=5.8e-01, Jf=5.8e-05, ⟨B·n⟩=9.9e-04, , C-C-Sep=0.09
Jf=5.8e-05, J_length=1.4e-06, J_CC=3.3e-07, J_CURVATURE=0.0e+00, J_MSC=5.5e-05, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.4e-06
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.8, 3.9, 3.7], mean squared curvature=[5.7, 5.6, 5.5]
 surface dofs=0.041821247759488284, 0.0016929738792598634, 0.00016011102006800853, 4.2056682210260273e-05, 0.0011871020039695846, 0.012561029928821613, 0.18814211097618222, -0.08261585844123494, -0.00158547352911678, 0.00037683482925947976, -8.938394755644627e-05, 0.0002574237774564554, 0.002196070353639842, 0.022422264127599744, 0.03539441628806944, -3.261479708415614e-05, 8.974837618331836e-05, -8.168059970458267e-05, -8.143887354336839e-05, -0.00018697078295746807, -0.00047452120725782336, -0.004056787491135467, -0.0011025403881239112, -0.0001551259146058913, -0.03739913945894061, -0.0014292167709743875, 4.257477078147761e-05, -8.418714602947356e-05, 0.0011871209851316285, 0.01337451004146076, 0.18596331087801052, 0.05398431816965055, 0.0017259588027888914, -1.961866188976313e-05, -0.00011167467196546611, 0.00027954906150096326, 0.002132706821231746, 0.0227308493650884, -0.02309136785555078, -0.0030458147301816187, 4.303318046981883e-06, -3.0066145664301987e-05, -0.00014765221621395724, -0.0003198058703172627, -0.0004711718797216271, 0.0014132345467348182, 0.0016845959234368642, -6.703137585637977e-05
 Quasisymmetry objective=0.001628190991736248
 aspect=5.965979177741376
 mean iota=0.4144580662043811

fun#15 - J=5.7e-01, Jf=5.7e-05, ⟨B·n⟩=9.8e-04, , C-C-Sep=0.09
Jf=5.7e-05, J_length=1.4e-06, J_CC=2.9e-07, J_CURVATURE=0.0e+00, J_MSC=5.4e-05, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.3e-06
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.8, 3.9, 3.7], mean squared curvature=[5.7, 5.6, 5.5]
 surface dofs=0.04167961312575375, 0.0016957717057679669, 0.00015662186847302035, 2.7991591591608485e-05, 0.0011595771726305082, 0.012688621322702888, 0.18812484528264325, -0.08239942758439912, -0.0017011053256573941, 0.0003725584032826771, -6.558706200519053e-05, 0.00024865660235643013, 0.0021046026778774505, 0.02248668536555954, 0.03527658769735457, -5.750814919525741e-06, 2.317300627284512e-05, -5.905004651772376e-05, -5.078516627713821e-05, -0.00015040345530400561, -0.00036345648271527797, -0.00412016827175393, -0.0010559984329228053, -0.00024126708228645194, -0.03739851198184709, -0.0013899939931203778, 7.573183693013224e-05, -0.00013214940399269864, 0.0011205017364036935, 0.013373095797712977, 0.18589241582177177, 0.053876464429684266, 0.0016899543265734786, -4.566068363437871e-05, -0.00014467695111384883, 0.0002562809727904425, 0.002111242800475904, 0.02260584232776231, -0.023047032072821303, -0.0030768246211955127, -1.5214299307165284e-05, -5.1171703614453405e-05, -0.00012021340766351648, -0.00030172205196598217, -0.00022051284588556815, 0.0015993247536328866, 0.0017486838236541375, -9.531863805242898e-05
 Quasisymmetry objective=0.0018283570286347205
 aspect=5.965462292886778
 mean iota=0.41254400794352336

fun#16 - J=5.6e-01, Jf=5.6e-05, ⟨B·n⟩=9.6e-04, , C-C-Sep=0.09
Jf=5.6e-05, J_length=1.4e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=5.3e-05, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.2e-06
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.8, 3.9, 3.7], mean squared curvature=[5.7, 5.6, 5.5]
 surface dofs=0.04159277808623683, 0.0017258930367954426, 0.00020251809350874602, 3.977692054907218e-05, 0.001145303244574846, 0.012751082494734266, 0.18809683660373008, -0.08225912673702024, -0.0017342398907503487, 0.00039943291478493326, -4.172966445286326e-05, 0.00024577701528161747, 0.002047109973527965, 0.022537106637434526, 0.035210918159035244, 9.898936822751097e-06, 9.66518732372495e-06, -5.590800737915471e-05, -4.959320739086291e-05, -0.00014746794043649653, -0.0002972281043756746, -0.0041649456751779845, -0.0010222144394546654, -0.0002798787443140761, -0.03740632098533555, -0.0013816465103864877, 5.266029675114768e-05, -0.00012776289545953884, 0.0011241140207686455, 0.013377819438563003, 0.1858497024723374, 0.053843752433623056, 0.0016902922876505296, -6.811071234026541e-05, -0.0001699512581746194, 0.0002561887384831163, 0.0021075781140612875, 0.022519537945324897, -0.023035363297755625, -0.0030319624379198775, 1.6325896942973057e-05, -6.678422469552483e-05, -0.0001248573667521984, -0.0002936672503795778, -6.531972596409007e-05, 0.0016858486867373725, 0.0017951481323695217, -5.7443772646841125e-05
 Quasisymmetry objective=0.0016725208084826249
 aspect=5.9659003092900695
 mean iota=0.41158001155767715

fun#17 - J=5.5e-01, Jf=5.5e-05, ⟨B·n⟩=9.4e-04, , C-C-Sep=0.09
Jf=5.5e-05, J_length=1.4e-06, J_CC=2.4e-07, J_CURVATURE=0.0e+00, J_MSC=5.1e-05, J_ALS=1.2e-07, J_LENGTH_PENALTY=1.1e-06
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.8, 3.9, 3.7], mean squared curvature=[5.7, 5.6, 5.5]
 surface dofs=0.04150350404098145, 0.0017706933272689028, 0.0001986213244008685, 4.481421099110513e-05, 0.0011464429420057938, 0.012806051125195552, 0.188017574116611, -0.08208884246891535, -0.001790192566889702, 0.0004120714339213925, -9.479437387650079e-05, 0.0002531804068625835, 0.001984454475208018, 0.022625715483658444, 0.03514026987553247, 1.7064533749185134e-05, -4.794426495921212e-05, -9.56686013044162e-05, -6.9125990092746e-05, -0.00017467610543326216, -0.00020759872455139802, -0.00424123448371216, -0.0009975979012729955, -0.00032926274126369884, -0.037428696797736076, -0.0013961553301986371, 5.4492683815216975e-05, -0.0001234336861686808, 0.0011393219012928613, 0.013392960368325938, 0.18580080125237577, 0.05382988186470779, 0.001743139700868946, -6.67023883806783e-05, -0.0001229913422646715, 0.00028227690571022446, 0.0021041511347250673, 0.022379652027752696, -0.023027657717304466, -0.0029437522154109838, -1.8875388739827835e-05, -5.846886241313706e-05, -0.000150676995360595, -0.0002919804398226058, 0.0001491008678132296, 0.0017564637871424354, 0.0018243155781576567, -5.278895616493697e-05
 Quasisymmetry objective=0.0017553838070116508
 aspect=5.967538792566645
 mean iota=0.4107538116465218

fun#18 - J=5.3e-01, Jf=5.4e-05, ⟨B·n⟩=9.1e-04, , C-C-Sep=0.09
Jf=5.4e-05, J_length=1.4e-06, J_CC=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=4.9e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=9.6e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.8, 3.9, 3.7], mean squared curvature=[5.7, 5.6, 5.5]
 surface dofs=0.041439074503673005, 0.001791705529335856, 0.00023323458917369225, 6.144288696182079e-05, 0.001134045600131449, 0.0128446008056993, 0.18788097076117619, -0.08194099121182165, -0.0019038326122675676, 0.0003915767627597568, -8.694952470614169e-05, 0.00026229097215570754, 0.0019387331328336991, 0.0227417113950897, 0.035090355879841814, 3.7059362597044077e-06, -4.2990232235695586e-05, -0.000100608853665703, -7.803621691913743e-05, -0.00020698881946888724, -9.617918193866147e-05, -0.00433655506900019, -0.0009858907270441544, -0.0002950946858242758, -0.037487716468536346, -0.0013681774812696816, 4.3520045904501774e-05, -0.00011266650232696698, 0.0011283674175104116, 0.013406841084088303, 0.18576209429783958, 0.05382049696435066, 0.0018272324380500253, -7.724153239959768e-05, -0.00013862856019512216, 0.0002787071480788874, 0.0020806486998692724, 0.022202000096330173, -0.02300664550460433, -0.0029175624140743007, -4.753654337010896e-05, -6.569772612462042e-05, -0.00015366986599922542, -0.0003117990557870754, 0.00037872277496721134, 0.0017946743358432642, 0.0018003307994725226, -9.543012542976995e-05
 Quasisymmetry objective=0.0018187011763349864
 aspect=5.970064463117313
 mean iota=0.4103316058617944

fun#19 - J=5.2e-01, Jf=5.4e-05, ⟨B·n⟩=9.0e-04, , C-C-Sep=0.09
Jf=5.4e-05, J_length=1.4e-06, J_CC=2.0e-07, J_CURVATURE=0.0e+00, J_MSC=4.7e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=8.1e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.8, 3.9, 3.7], mean squared curvature=[5.6, 5.5, 5.5]
 surface dofs=0.041377356623847505, 0.0017706314900943845, 0.00021084886559966722, 0.00012273097545215187, 0.0011798479137945996, 0.01293808384880786, 0.187633730881172, -0.08173682486426241, -0.001980045666201747, 0.00041523767564542605, -0.00010581625271741697, 0.00023214934098492144, 0.0018586430419108234, 0.022918076610498602, 0.035070962576350444, 0.00010574371857644593, -9.638517731997521e-05, -5.8839295536533814e-05, -7.851199239779944e-05, -0.0001800925991432674, 0.00013274924391650677, -0.004469254957516873, -0.0009004139994765471, -0.0002641476298349469, -0.037629255100135234, -0.0014233684378039996, 2.635094921911618e-05, -0.00010591447870602059, 0.0011014764585227537, 0.013388389291470227, 0.18572502582343692, 0.0537928649883408, 0.0019166814121403582, -0.00012044078546479071, -0.00014770168547903584, 0.0002208443353079992, 0.002005442048793708, 0.021929764136168373, -0.022904072234095667, -0.002951213566304468, -6.044132713405309e-05, -0.00010300348563039845, -0.00014795935912668526, -0.00031197751137286334, 0.0006603140598296891, 0.0018422222499455843, 0.0017512139914013446, -5.8167538988218085e-05
 Quasisymmetry objective=0.0018480318753475349
 aspect=5.9735736948350455
 mean iota=0.4100229506190542

fun#20 - J=5.1e-01, Jf=5.3e-05, ⟨B·n⟩=8.9e-04, , C-C-Sep=0.09
Jf=5.3e-05, J_length=1.4e-06, J_CC=1.9e-07, J_CURVATURE=0.0e+00, J_MSC=4.5e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.3e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.9, 3.9, 3.7], mean squared curvature=[5.6, 5.5, 5.4]
 surface dofs=0.04134723319664543, 0.0017982843108848877, 0.00022486935630656234, 0.00012961029347594185, 0.0011724914607270504, 0.01300678141935653, 0.18745696831850656, -0.0815899106737914, -0.002023508773129101, 0.00036667200328324706, -0.00010110589073942143, 0.0002441944375177537, 0.0018214352165929527, 0.023033740403977095, 0.0350634623476177, 0.0002042636139878258, -0.00011923270264476602, -8.217486503762568e-05, -9.85581884584155e-05, -0.00015319451462046673, 0.00031749139681693775, -0.004556910631980282, -0.0008213190134827045, -0.00030141911895255926, -0.03773027602324924, -0.0014287696081058242, 1.6204889764546244e-06, -8.92461215260427e-05, 0.0011084451614535502, 0.013378413219941106, 0.18570537388879269, 0.05376569884318756, 0.0019297528619521085, -9.10083795875982e-05, -0.00014391756799139513, 0.00018858278749460142, 0.0019081091530009206, 0.021741705341874265, -0.022808785206227266, -0.002986972904528893, -4.38105694818222e-05, -8.395494326871606e-05, -0.0001446649032573284, -0.00026422194706034825, 0.0008271550826700182, 0.0018721451113070894, 0.0017140765765055106, -5.0432057844025855e-05
 Quasisymmetry objective=0.0019797971996956655
 aspect=5.975619113378116
 mean iota=0.4098135366562348

fun#21 - J=5.1e-01, Jf=5.4e-05, ⟨B·n⟩=9.0e-04, , C-C-Sep=0.09
Jf=5.4e-05, J_length=1.4e-06, J_CC=1.9e-07, J_CURVATURE=0.0e+00, J_MSC=4.3e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.2e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.9, 3.9, 3.7], mean squared curvature=[5.6, 5.5, 5.4]
 surface dofs=0.04131160416491724, 0.0018216473001026767, 0.00025108447893088263, 9.782407916261531e-05, 0.0011345879648378165, 0.01307246584812985, 0.18726610802546362, -0.08128484088986537, -0.0020431362732488967, 0.00033303358815414956, -0.00010993187135036576, 0.0002259593877342475, 0.0018619824951194197, 0.02312152727521043, 0.03494901586492665, 0.0002180870306980259, -9.019757218245875e-05, -2.9231228572251206e-05, -4.6398320116223214e-05, -9.625178228467554e-05, 0.000659351984908544, -0.004675262286571534, -0.0007071624378057424, -0.00024475361741485715, -0.03776500612364679, -0.0014464313026661662, 5.0827272696179324e-05, -3.1636737584521936e-05, 0.0010924948410866522, 0.013425022563197081, 0.18568456239630055, 0.053693773619352986, 0.001964800686395882, -0.00013304818495657385, -0.00012517137952781655, 0.00025767095589096083, 0.0017186277019006697, 0.02148807414285859, -0.022635065017808226, -0.0029550731144808197, -0.00011764114074697707, -7.107559523470782e-05, -0.00014660880974112452, -0.00015776496170207487, 0.0009905776841675135, 0.0018883562305788341, 0.0016659446972094219, -1.4941830578006002e-05
 Quasisymmetry objective=0.0022849646026444747
 aspect=5.97568774770973
 mean iota=0.40885272522283495

fun#22 - J=5.0e-01, Jf=5.2e-05, ⟨B·n⟩=8.9e-04, , C-C-Sep=0.09
Jf=5.2e-05, J_length=1.4e-06, J_CC=1.9e-07, J_CURVATURE=0.0e+00, J_MSC=4.3e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.3e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.9, 3.9, 3.7], mean squared curvature=[5.6, 5.5, 5.4]
 surface dofs=0.04129401956757369, 0.0017996201449309195, 0.00024010822750985785, 9.879740079189534e-05, 0.0011326942784120172, 0.013087496236697676, 0.1871959000923202, -0.08115640231287155, -0.002046381745715984, 0.0003169730008752072, -0.00010184418838664439, 0.00020588936768222221, 0.0018694386439542965, 0.023146881732489445, 0.034888609415814786, 0.00020013717023680132, -8.03605170642536e-05, -2.551806955464035e-05, -3.964626702449541e-05, -6.407501568081071e-05, 0.0008022828323597819, -0.0047279810989447595, -0.0006855411897427032, -0.000248611606059962, -0.0377646091578842, -0.0014532878538582742, 4.739648680594197e-05, -2.7311373511607653e-05, 0.0011102755510729327, 0.013443865248353613, 0.1856759666416163, 0.05365397460223911, 0.0019999791488181755, -0.00012573883160654225, -0.00011774545106543195, 0.00024801226334811294, 0.0016748511624876952, 0.021382699595066064, -0.022559166808972082, -0.002940746017424186, -0.00011043286426936597, -6.503143998987167e-05, -0.0001397071855873035, -0.0001409105849388992, 0.0010573840044525876, 0.0018841223752715144, 0.0016367488398815733, -1.7700470392041524e-05
 Quasisymmetry objective=0.002173920945815799
 aspect=5.975347453791489
 mean iota=0.40848473030142984

fun#23 - J=4.8e-01, Jf=5.0e-05, ⟨B·n⟩=8.6e-04, , C-C-Sep=0.09
Jf=5.0e-05, J_length=1.4e-06, J_CC=2.0e-07, J_CURVATURE=0.0e+00, J_MSC=4.2e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=7.7e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.9, 3.9, 3.7], mean squared curvature=[5.6, 5.5, 5.4]
 surface dofs=0.04124282299123387, 0.0017892220675006297, 0.00019547980750174202, 0.00010741943988110487, 0.0011237297486984198, 0.013048113252261354, 0.1870568069645018, -0.08094342942631846, -0.002037426727547122, 0.0003156060636736332, -6.502608053400962e-05, 0.0002198473706782294, 0.0018596689729822222, 0.023190261685061307, 0.03478398500923914, 0.00020972460937897501, -3.385445665719602e-05, -3.002048961229126e-05, -2.295990790827649e-05, -5.128435449827845e-05, 0.0010575471702642643, -0.00483955404619755, -0.000660948439697576, -0.00025982818374537377, -0.03776396188734099, -0.0014473380374027726, 1.0824771475534026e-05, -4.885904413691865e-05, 0.0011137553093387455, 0.01350561050442238, 0.18565786137840884, 0.05354730681867549, 0.0020312474714667492, -0.00010034557776543273, -0.0001066822507524885, 0.0002179439523630064, 0.001616051352336254, 0.021176367759500787, -0.02238791771930584, -0.0029354565277115415, -0.00016477347824948938, -6.413112561356324e-05, -0.00012409598846081218, -0.00014073504342934173, 0.0012109856385105118, 0.0018502037982955756, 0.0016295515962342223, 1.8862491133428512e-05
 Quasisymmetry objective=0.002386778724926676
 aspect=5.974376523964951
 mean iota=0.40839196393317856

fun#24 - J=4.6e-01, Jf=4.8e-05, ⟨B·n⟩=8.5e-04, , C-C-Sep=0.09
Jf=4.8e-05, J_length=1.4e-06, J_CC=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=4.0e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=8.4e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.9, 3.9, 3.7], mean squared curvature=[5.6, 5.5, 5.4]
 surface dofs=0.041125741792038824, 0.0017605938064863469, 0.0001660535596326211, 9.37488968570895e-05, 0.0011210104061262524, 0.012960289819405103, 0.18682833228615078, -0.08063840268732037, -0.0019669096913221325, 0.0002737660776961166, -5.8198626054993567e-05, 0.00022661047298849933, 0.0017788178983183102, 0.023251794714300493, 0.03463114277867417, 0.00022525492291216152, 6.485436336752655e-06, -1.781875669569099e-05, 3.686996035992154e-05, -7.374297640643058e-05, 0.0014429100714470002, -0.005030905169924327, -0.0006452362962418996, -0.0002889997650839998, -0.037789140310940945, -0.001379710633344598, 4.302052211830767e-05, -1.0683287353669416e-05, 0.0011450026828089582, 0.013580182955392392, 0.18562234315052592, 0.053356116322926216, 0.0020921835846837663, -0.00011014198455005729, -7.963872605185636e-05, 0.00022213823789674956, 0.0015794826702672843, 0.020844921898991182, -0.022091540204575204, -0.0030039390821008315, -0.00017277443446814036, -5.749378182873224e-05, -0.00014817710918395662, -0.00014712112346964909, 0.0014706822980561137, 0.0017575515007516467, 0.0016527679006181476, 5.520179082417021e-05
 Quasisymmetry objective=0.0023638872656887456
 aspect=5.972694496179484
 mean iota=0.4089644180978451

fun#25 - J=4.9e-01, Jf=5.6e-05, ⟨B·n⟩=9.3e-04, , C-C-Sep=0.09
Jf=5.6e-05, J_length=1.4e-06, J_CC=2.4e-07, J_CURVATURE=0.0e+00, J_MSC=3.8e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=9.7e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.9, 3.8, 3.7], mean squared curvature=[5.6, 5.5, 5.4]
 surface dofs=0.04094948546352851, 0.001730466006270198, 0.00012552974175542703, 0.00017823168207378728, 0.0009291953416071213, 0.012877752124844627, 0.18646685181203268, -0.0802419637030547, -0.0020727073229954256, 0.00023580495461114067, -6.251967195547012e-05, 2.948552518755544e-05, 0.0014702660337858023, 0.023319273971174514, 0.034433398544896694, 0.00029516430669837156, 9.671486235990833e-05, -5.336619694749151e-05, -0.00017044936764193603, -7.795556670089608e-05, 0.0019383356785898258, -0.00532122968719783, -0.0006008256406390404, -0.00022129584242483395, -0.03779462639333418, -0.0014057210033378404, 0.00016768469993520667, 1.954034509872172e-06, 0.0011818469029960881, 0.013714744983022012, 0.1855296792267467, 0.053070454625633236, 0.0020568085725837814, -0.00014029700159279935, -6.761776176552857e-05, 0.000271437323154183, 0.001634950194481819, 0.020360103831199218, -0.021614804428915717, -0.0030646057902875387, -0.00018373752398404396, -8.12243851586726e-05, -0.00019866415945298194, 3.366331132419008e-05, 0.0018135281202960236, 0.0014813197655887131, 0.0016906963537924456, 8.199533187046846e-05
 Quasisymmetry objective=0.003929311174350796
 aspect=5.970882825745534
 mean iota=0.4109574408743895

fun#26 - J=4.6e-01, Jf=4.8e-05, ⟨B·n⟩=8.4e-04, , C-C-Sep=0.09
Jf=4.8e-05, J_length=1.4e-06, J_CC=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.9e-05, J_ALS=1.3e-07, J_LENGTH_PENALTY=8.7e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[3.9, 3.8, 3.7], mean squared curvature=[5.6, 5.5, 5.4]
 surface dofs=0.04107388508029636, 0.0017517298487241038, 0.00015413096961771047, 0.00011860473878464145, 0.0010645761288852558, 0.012936006246322166, 0.18672198042403437, -0.08052176561502745, -0.001998036615019494, 0.00026259746302068553, -5.946992923928671e-05, 0.00016861396482474177, 0.0016880382637264853, 0.02327164791561183, 0.03457296406919803, 0.00024582309651327474, 3.3032008454287805e-05, -2.827723712530185e-05, -2.41258559134507e-05, -7.498237065930943e-05, 0.001588670187503989, -0.005116322101794333, -0.0006321701522608245, -0.000269080464422037, -0.0377907543817415, -0.0013873631940807395, 7.96982084646692e-05, -6.9652367020237264e-06, 0.0011558426913452088, 0.013619772707075338, 0.18559508032016428, 0.053272071248246705, 0.002081775834670706, -0.00011901394982694176, -7.610201514263013e-05, 0.00023664261612230884, 0.0015958018767239937, 0.02070228264738805, -0.02195127885960881, -0.0030217879504245487, -0.0001759999060165268, -6.447560805168985e-05, -0.00016303100086918524, -9.393218891130604e-05, 0.001571551623579161, 0.0016762808332781243, 0.0016639269034166323, 6.308476981471769e-05
