
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.003553105236718188
fun_coils_simple#1 - J=6.3e-03, Jf=3.6e-03, ⟨B·n⟩=6.0e-03, C-C-Sep=0.26 Jf=3.6e-03, J_length=1.9e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-05, J_MSC=2.8e-03, J_ALS=5.5e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.1, 3.1, 3.1, 3.2, 3.2])=18.8, curvature=[4.8, 3.5, 3.4, 10.8, 15.0, 15.4], mean squared curvature=[8.3, 5.4, 5.0, 7.7, 14.4, 16.0]
fun_coils#513 - J=7.2e-05, Jf=7.0e-05, ⟨B·n⟩=7.4e-04, C-C-Sep=0.14 Jf=7.0e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.4e-08, J_MSC=2.7e-09, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.2e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 10.2, 9.8, 9.4, 9.9, 9.5], mean squared curvature=[10.0, 6.8, 8.6, 10.0, 9.5, 10.0]
fun_coils#514 - J=7.2e-05, Jf=6.9e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.9e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.6e-07, J_MSC=6.1e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.7, 10.5, 9.7, 9.5, 9.8, 9.5], mean squared curvature=[10.0, 6.8, 8.5, 10.0, 9.4, 10.0]
fun_coils#515 - J=7.1e-05, Jf=6.9e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.9e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-08, J_MSC=1.3e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.8, 10.2, 9.7, 9.5, 9.8, 9.4], mean squared curvature=[10.0, 6.7, 8.3, 10.0, 9.2, 10.0]
fun_coils#516 - J=7.1e-05, Jf=6.9e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.9e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=3.0e-08, J_MSC=5.1e-09, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.7, 10.2, 9.6, 9.5, 10.1, 9.4], mean squared curvature=[10.0, 6.7, 8.2, 10.0, 9.2, 10.0]
fun_coils#517 - J=7.1e-05, Jf=6.8e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.8e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.5e-07, J_MSC=5.8e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=4.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.8, 10.2, 9.4, 9.4, 10.7, 9.3], mean squared curvature=[10.1, 6.7, 8.1, 10.0, 9.2, 10.1]
fun_coils#518 - J=7.1e-05, Jf=6.9e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.9e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-08, J_MSC=6.2e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.8, 10.2, 9.5, 9.4, 10.3, 9.3], mean squared curvature=[10.0, 6.7, 8.2, 10.0, 9.2, 10.0]
fun_coils#519 - J=7.1e-05, Jf=6.8e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.8e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=5.2e-09, J_MSC=3.9e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.9e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.7, 9.9, 9.4, 9.4, 10.1, 9.4], mean squared curvature=[10.0, 6.7, 8.1, 10.0, 9.1, 10.0]
fun_coils#520 - J=7.1e-05, Jf=6.8e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.8e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=3.3e-09, J_MSC=5.3e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=4.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.7, 9.9, 9.4, 9.4, 10.1, 9.4], mean squared curvature=[10.0, 6.6, 8.1, 10.0, 9.1, 10.0]
fun_coils#521 - J=7.0e-05, Jf=6.8e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.14 Jf=6.8e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=4.5e-10, J_MSC=1.3e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.7, 9.7, 9.2, 9.5, 10.0, 9.4], mean squared curvature=[10.0, 6.6, 7.9, 10.0, 8.9, 10.0]
fun_coils#522 - J=7.0e-05, Jf=6.8e-05, ⟨B·n⟩=7.3e-04, C-C-Sep=0.14 Jf=6.8e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.6e-10, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.5, 9.6, 9.1, 9.5, 9.5, 9.4], mean squared curvature=[10.0, 6.6, 7.8, 9.9, 8.8, 10.0]
fun_coils#523 - J=7.0e-05, Jf=6.8e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.14 Jf=6.8e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.0e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 9.7, 9.0, 9.6, 9.7, 9.5], mean squared curvature=[10.0, 6.6, 7.8, 9.9, 8.8, 10.0]
fun_coils#524 - J=7.0e-05, Jf=6.8e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.14 Jf=6.8e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 9.6, 9.0, 9.5, 9.7, 9.5], mean squared curvature=[10.0, 6.7, 7.8, 9.9, 8.8, 10.0]
fun_coils#525 - J=7.0e-05, Jf=6.7e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.14 Jf=6.7e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.2e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 9.6, 9.0, 9.5, 9.8, 9.5], mean squared curvature=[10.0, 6.7, 7.9, 9.8, 8.8, 10.0]
fun_coils#526 - J=7.0e-05, Jf=6.6e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=6.6e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.8e-09, J_MSC=1.7e-06, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.8e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.7, 9.2, 9.0, 9.7, 10.1, 9.5], mean squared curvature=[10.0, 6.7, 8.1, 9.7, 8.7, 10.2]
fun_coils#527 - J=6.9e-05, Jf=6.7e-05, ⟨B·n⟩=7.2e-04, C-C-Sep=0.13 Jf=6.7e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=8.0e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.7e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.7, 9.4, 9.0, 9.6, 9.9, 9.5], mean squared curvature=[10.0, 6.7, 8.0, 9.8, 8.8, 10.0]
fun_coils#528 - J=6.9e-05, Jf=6.7e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=6.7e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 9.1, 9.1, 9.6, 9.6, 9.5], mean squared curvature=[10.0, 6.7, 8.2, 9.7, 8.7, 10.0]
fun_coils#529 - J=6.9e-05, Jf=6.6e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=6.6e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.2e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=4.8e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 8.6, 9.1, 9.5, 9.9, 9.4], mean squared curvature=[10.1, 6.7, 8.3, 9.7, 8.8, 10.1]
fun_coils#530 - J=6.8e-05, Jf=6.6e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=6.6e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.1e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 8.9, 9.1, 9.5, 9.7, 9.4], mean squared curvature=[10.0, 6.6, 8.2, 9.7, 8.7, 10.0]
fun_coils#531 - J=6.8e-05, Jf=6.5e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=6.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=4.2e-08, J_MSC=1.9e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=5.3e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.6, 8.4, 9.1, 9.5, 10.4, 9.3], mean squared curvature=[10.1, 6.6, 8.3, 9.7, 8.8, 10.0]
fun_coils#532 - J=6.8e-05, Jf=6.6e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=6.6e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-06, J_LENGTH_PENALTY=4.1e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.5, 8.4, 9.2, 9.4, 9.3, 9.3], mean squared curvature=[10.0, 6.6, 8.3, 9.7, 8.7, 9.9]
fun_coils#533 - J=6.8e-05, Jf=6.5e-05, ⟨B·n⟩=7.1e-04, C-C-Sep=0.13 Jf=6.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.4e-09, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.2e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.5, 8.3, 9.1, 9.5, 9.3, 9.3], mean squared curvature=[10.0, 6.6, 8.3, 9.7, 8.7, 10.0]
fun_coils#534 - J=6.8e-05, Jf=6.5e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=6.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.1e-06, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.4, 7.6, 8.9, 9.6, 9.9, 9.2], mean squared curvature=[10.1, 6.6, 8.2, 9.7, 8.7, 10.1]
fun_coils#535 - J=6.7e-05, Jf=6.5e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=6.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.2e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.5, 8.0, 9.0, 9.6, 9.4, 9.3], mean squared curvature=[10.0, 6.6, 8.2, 9.7, 8.7, 10.0]
fun_coils#536 - J=6.7e-05, Jf=6.5e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=6.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.1e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.7e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.4, 7.5, 8.9, 9.6, 9.9, 9.2], mean squared curvature=[10.0, 6.6, 8.1, 9.7, 8.7, 10.0]
fun_coils#537 - J=6.7e-05, Jf=6.5e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=6.5e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=7.0e-10, J_MSC=8.5e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.2e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.3, 7.3, 8.8, 9.6, 10.0, 9.2], mean squared curvature=[10.0, 6.5, 7.9, 9.7, 8.6, 10.0]
fun_coils#538 - J=6.7e-05, Jf=6.4e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=6.4e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.3e-08, J_MSC=5.8e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.8e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 7.2, 8.8, 10.2, 9.6, 9.2], mean squared curvature=[10.0, 6.5, 7.9, 9.7, 8.6, 10.0]
fun_coils#539 - J=6.6e-05, Jf=6.4e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=6.4e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.7e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 7.0, 8.8, 9.4, 8.6, 9.2], mean squared curvature=[10.0, 6.5, 7.8, 9.7, 8.5, 10.0]
fun_coils#540 - J=6.6e-05, Jf=6.4e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.13 Jf=6.4e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 6.7, 8.7, 9.4, 8.5, 9.1], mean squared curvature=[10.0, 6.5, 7.7, 9.7, 8.4, 10.0]
fun_coils#541 - J=6.7e-05, Jf=6.3e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=8.2e-09, J_MSC=8.9e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 6.1, 8.5, 10.2, 8.0, 9.1], mean squared curvature=[10.0, 6.4, 7.2, 9.7, 8.1, 10.1]
fun_coils#542 - J=6.6e-05, Jf=6.4e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.14 Jf=6.4e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.0e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.9e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 6.4, 8.6, 9.7, 8.3, 9.1], mean squared curvature=[10.0, 6.5, 7.5, 9.7, 8.2, 10.0]
fun_coils#543 - J=6.6e-05, Jf=6.4e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.14 Jf=6.4e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=1.1e-10, J_MSC=0.0e+00, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 6.4, 8.5, 10.0, 8.1, 9.1], mean squared curvature=[10.0, 6.4, 7.3, 9.7, 8.1, 10.0]
fun_coils#544 - J=6.6e-05, Jf=6.3e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=4.8e-10, J_MSC=0.0e+00, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 6.2, 8.5, 10.0, 7.8, 9.1], mean squared curvature=[10.0, 6.4, 7.2, 9.7, 8.1, 10.0]
fun_coils#545 - J=7.2e-05, Jf=6.3e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.9e-06, J_ALS=2.0e-06, J_LENGTH_PENALTY=5.6e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.3, 6.6, 8.2, 9.9, 7.1, 9.1], mean squared curvature=[10.2, 6.5, 6.9, 9.7, 8.0, 10.3]
fun_coils#546 - J=6.5e-05, Jf=6.3e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=3.1e-11, J_MSC=3.5e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.8e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 6.1, 8.4, 10.0, 7.6, 9.1], mean squared curvature=[10.0, 6.4, 7.1, 9.7, 8.1, 10.0]
fun_coils#547 - J=6.5e-05, Jf=6.3e-05, ⟨B·n⟩=7.0e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=9.5e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 6.2, 8.4, 9.7, 7.4, 9.1], mean squared curvature=[10.0, 6.5, 7.1, 9.7, 8.0, 10.0]
fun_coils#548 - J=6.5e-05, Jf=6.3e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=4.4e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.2e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 6.2, 8.4, 9.6, 7.3, 9.2], mean squared curvature=[10.0, 6.5, 7.0, 9.7, 8.0, 10.0]
fun_coils#549 - J=6.5e-05, Jf=6.3e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.3e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.3e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 6.4, 8.3, 9.6, 7.1, 9.2], mean squared curvature=[10.0, 6.5, 6.9, 9.7, 7.9, 10.0]
fun_coils#550 - J=6.5e-05, Jf=6.2e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.3e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.9e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 6.7, 8.2, 9.9, 6.9, 9.3], mean squared curvature=[10.0, 6.6, 6.9, 9.7, 7.9, 10.0]
fun_coils#551 - J=6.4e-05, Jf=6.2e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=2.7e-07, J_MSC=1.4e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.9e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 6.9, 8.0, 11.0, 7.9, 9.4], mean squared curvature=[10.0, 6.7, 6.9, 9.8, 7.9, 10.0]
fun_coils#552 - J=6.5e-05, Jf=6.2e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=6.6e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.2e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 7.1, 8.1, 8.8, 8.8, 9.5], mean squared curvature=[10.1, 6.8, 7.2, 9.7, 8.0, 9.9]
fun_coils#553 - J=6.4e-05, Jf=6.2e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=8.2e-09, J_MSC=6.7e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.7e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 7.0, 8.0, 10.2, 8.2, 9.5], mean squared curvature=[10.0, 6.8, 7.0, 9.7, 7.9, 9.9]
fun_coils#554 - J=6.4e-05, Jf=6.2e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.14 Jf=6.2e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.0, 6.8, 8.0, 9.7, 7.4, 9.4], mean squared curvature=[10.0, 6.7, 6.9, 9.7, 7.9, 9.9]
fun_coils#555 - J=6.4e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.7e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.5e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.1, 6.9, 7.9, 9.8, 8.0, 9.3], mean squared curvature=[10.0, 6.8, 6.9, 9.7, 7.8, 10.0]
fun_coils#556 - J=6.3e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.8e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.2, 7.0, 7.9, 9.7, 8.5, 9.4], mean squared curvature=[10.0, 6.9, 6.9, 9.7, 7.9, 10.0]
fun_coils#557 - J=6.4e-05, Jf=6.1e-05, ⟨B·n⟩=6.9e-04, C-C-Sep=0.15 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.6e-11, J_ALS=2.0e-06, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.4, 7.1, 7.9, 9.0, 9.1, 9.5], mean squared curvature=[10.0, 6.9, 7.0, 9.7, 7.9, 9.9]
fun_coils#558 - J=6.3e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-09, J_ALS=2.0e-06, J_LENGTH_PENALTY=1.8e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.3, 7.0, 7.9, 9.4, 8.7, 9.4], mean squared curvature=[10.0, 6.9, 6.9, 9.7, 7.9, 10.0]
fun_coils#559 - J=6.3e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=2.6e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.4, 7.1, 7.9, 9.2, 8.9, 9.4], mean squared curvature=[10.0, 6.9, 6.9, 9.7, 7.9, 10.0]
fun_coils#560 - J=6.3e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=5.2e-07, J_ALS=2.0e-06, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.4, 7.3, 7.7, 8.6, 9.2, 9.3], mean squared curvature=[10.0, 7.0, 6.8, 9.7, 7.8, 10.1]
fun_coils#561 - J=6.3e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=3.7e-08, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.4, 7.2, 7.8, 8.9, 8.8, 9.4], mean squared curvature=[10.0, 6.9, 6.9, 9.7, 7.8, 10.0]
fun_coils#562 - J=6.3e-05, Jf=6.1e-05, ⟨B·n⟩=6.8e-04, C-C-Sep=0.14 Jf=6.1e-05, J_length=3.0e-06, J_CC=0.0e+00, J_CURVATURE=0.0e+00, J_MSC=1.4e-09, J_ALS=2.0e-06, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([5.0, 5.0, 5.0, 5.0, 5.0, 5.0])=30.0, curvature=[5.4, 7.1, 7.8, 8.6, 8.6, 9.3], mean squared curvature=[10.0, 6.9, 6.8, 9.7, 7.8, 10.0]
