
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
fun_coils#280 - J=1.7e-04, Jf=1.5e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.5e-04, J_length=3.3e-06, J_CC=1.3e-07, J_CURVATURE=1.1e-08, J_MSC=1.6e-05, J_ALS=2.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.8, 3.7, 3.8, 3.8, 4.2, 4.8, 5.0])=32.7, curvature=[6.9, 7.2, 6.4, 7.8, 7.2, 7.7, 10.1, 10.2], mean squared curvature=[10.3, 10.4, 7.2, 9.7, 9.9, 9.9, 9.6, 9.6]
fun_coils#281 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.5e-04, J_length=3.3e-06, J_CC=1.0e-07, J_CURVATURE=8.3e-09, J_MSC=3.3e-07, J_ALS=2.6e-06, J_LENGTH_PENALTY=5.7e-08 Coil lengths=sum([3.6, 3.7, 3.7, 3.8, 3.8, 4.2, 4.8, 5.0])=32.6, curvature=[6.6, 7.3, 6.3, 8.2, 7.2, 7.7, 9.1, 10.2], mean squared curvature=[10.1, 9.9, 7.2, 9.7, 9.9, 10.0, 9.6, 9.7]
fun_coils#282 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.5e-04, J_length=3.3e-06, J_CC=1.4e-07, J_CURVATURE=1.5e-09, J_MSC=2.6e-06, J_ALS=2.6e-06, J_LENGTH_PENALTY=2.3e-09 Coil lengths=sum([3.6, 3.7, 3.7, 3.8, 3.8, 4.2, 4.8, 5.0])=32.7, curvature=[6.8, 7.3, 6.4, 8.0, 7.3, 7.7, 9.5, 10.1], mean squared curvature=[10.1, 10.2, 7.2, 9.7, 9.9, 10.0, 9.5, 9.6]
fun_coils#283 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.5e-04, J_length=3.3e-06, J_CC=1.2e-07, J_CURVATURE=3.9e-09, J_MSC=4.2e-07, J_ALS=2.6e-06, J_LENGTH_PENALTY=1.9e-08 Coil lengths=sum([3.6, 3.7, 3.7, 3.8, 3.8, 4.2, 4.8, 5.0])=32.6, curvature=[6.7, 7.3, 6.3, 8.1, 7.3, 7.7, 9.3, 10.2], mean squared curvature=[10.1, 10.0, 7.2, 9.7, 9.9, 10.0, 9.5, 9.7]
fun_coils#284 - J=1.5e-04, Jf=1.5e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.5e-04, J_length=3.3e-06, J_CC=1.5e-07, J_CURVATURE=4.9e-08, J_MSC=0.0e+00, J_ALS=2.6e-06, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.6, 3.7, 3.7, 3.8, 3.8, 4.2, 4.8, 5.0])=32.6, curvature=[6.8, 7.3, 6.3, 8.1, 7.5, 7.6, 9.1, 10.6], mean squared curvature=[9.9, 10.0, 7.2, 9.8, 9.9, 10.0, 9.4, 9.6]
fun_coils#285 - J=1.5e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=8.7e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.4e-08 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.7, curvature=[6.9, 7.2, 6.4, 8.0, 7.8, 7.5, 9.0, 9.9], mean squared curvature=[10.0, 10.1, 7.3, 9.8, 9.9, 10.0, 9.4, 9.6]
fun_coils#286 - J=1.5e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.2e-07, J_CURVATURE=0.0e+00, J_MSC=2.5e-11, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.9e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.8, curvature=[6.9, 7.2, 6.5, 8.1, 7.8, 7.3, 8.7, 9.9], mean squared curvature=[10.0, 10.0, 7.3, 9.9, 9.8, 10.0, 9.4, 9.6]
fun_coils#287 - J=1.4e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.6e-07, J_CURVATURE=2.4e-09, J_MSC=1.6e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.4e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.8, curvature=[6.9, 7.2, 6.5, 8.1, 7.9, 7.2, 8.4, 10.1], mean squared curvature=[10.0, 10.0, 7.3, 10.0, 9.8, 9.9, 9.3, 9.7]
fun_coils#288 - J=1.4e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.8e-07, J_CURVATURE=2.1e-08, J_MSC=2.8e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.9e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.9, curvature=[6.8, 7.1, 6.6, 8.1, 8.0, 7.1, 8.4, 10.2], mean squared curvature=[10.0, 10.1, 7.3, 10.1, 9.8, 9.9, 9.4, 10.2]
fun_coils#289 - J=1.4e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.7e-07, J_CURVATURE=1.0e-08, J_MSC=4.3e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.9, curvature=[6.9, 7.1, 6.5, 8.1, 8.0, 7.2, 8.3, 10.1], mean squared curvature=[10.0, 10.1, 7.3, 10.1, 9.8, 9.9, 9.4, 9.9]
fun_coils#290 - J=1.8e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.7e-07, J_CURVATURE=1.4e-05, J_MSC=2.7e-05, J_ALS=2.7e-06, J_LENGTH_PENALTY=5.7e-08 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.9, 5.0])=32.9, curvature=[6.7, 7.1, 6.6, 8.0, 7.9, 7.2, 8.6, 17.6], mean squared curvature=[10.0, 10.1, 7.3, 9.9, 9.7, 10.0, 9.5, 10.7]
fun_coils#291 - J=1.4e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.7e-07, J_CURVATURE=1.3e-08, J_MSC=2.7e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.9, curvature=[6.8, 7.1, 6.5, 8.1, 8.0, 7.2, 8.4, 10.1], mean squared curvature=[10.0, 10.1, 7.3, 10.0, 9.8, 9.9, 9.4, 10.0]
fun_coils#292 - J=2.1e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.6e-07, J_CURVATURE=2.5e-05, J_MSC=4.8e-05, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.9, 5.0])=32.9, curvature=[6.7, 7.1, 6.6, 8.1, 7.9, 7.3, 8.4, 19.9], mean squared curvature=[10.0, 10.0, 7.3, 10.0, 9.7, 10.0, 9.5, 11.0]
fun_coils#293 - J=1.4e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.7e-07, J_CURVATURE=1.4e-08, J_MSC=3.4e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.9, curvature=[6.8, 7.1, 6.5, 8.1, 8.0, 7.2, 8.4, 10.2], mean squared curvature=[10.0, 10.1, 7.3, 10.0, 9.8, 10.0, 9.4, 10.0]
fun_coils#294 - J=1.4e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.3e-07, J_CURVATURE=0.0e+00, J_MSC=7.5e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.7e-08 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.9, curvature=[6.7, 7.1, 6.5, 8.1, 7.9, 7.2, 8.6, 10.0], mean squared curvature=[10.0, 9.9, 7.3, 10.0, 9.7, 10.0, 9.4, 10.0]
fun_coils#295 - J=1.4e-04, Jf=1.4e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.4e-04, J_length=3.3e-06, J_CC=2.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.8e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=4.0e-08 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.8, 5.0])=32.9, curvature=[6.7, 7.1, 6.5, 8.0, 7.9, 7.4, 8.8, 10.0], mean squared curvature=[10.0, 9.9, 7.3, 9.9, 9.7, 10.0, 9.5, 10.0]
fun_coils#296 - J=1.4e-04, Jf=1.3e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=2.9e-07, J_CURVATURE=1.4e-06, J_MSC=4.2e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.0e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.3, 4.9, 5.0])=33.1, curvature=[6.6, 6.9, 6.7, 7.7, 8.2, 7.6, 9.3, 13.1], mean squared curvature=[10.3, 10.0, 7.3, 9.7, 9.7, 10.0, 9.7, 10.1]
fun_coils#297 - J=1.4e-04, Jf=1.3e-04, ⟨B·n⟩=1.5e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=2.6e-07, J_CURVATURE=1.2e-07, J_MSC=4.2e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=8.9e-08 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.9, 5.0])=33.0, curvature=[6.7, 7.0, 6.6, 7.9, 8.0, 7.5, 9.0, 10.9], mean squared curvature=[10.1, 10.0, 7.3, 9.8, 9.7, 10.0, 9.6, 10.0]
fun_coils#298 - J=1.4e-04, Jf=1.3e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=3.0e-07, J_CURVATURE=1.4e-08, J_MSC=1.6e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.3e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.2, 4.9, 5.0])=33.1, curvature=[6.6, 6.9, 6.7, 7.8, 8.2, 7.6, 9.1, 10.2], mean squared curvature=[10.2, 10.0, 7.3, 9.7, 9.7, 10.0, 9.7, 9.9]
fun_coils#299 - J=1.4e-04, Jf=1.3e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=3.0e-07, J_CURVATURE=5.8e-09, J_MSC=3.0e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.6e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.3, 4.9, 5.0])=33.1, curvature=[6.5, 6.9, 6.7, 7.8, 8.2, 7.5, 9.1, 10.1], mean squared curvature=[10.1, 10.0, 7.3, 9.7, 9.7, 10.0, 9.7, 9.8]
fun_coils#300 - J=1.3e-04, Jf=1.3e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=3.0e-07, J_CURVATURE=5.3e-09, J_MSC=9.4e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.3e-07 Coil lengths=sum([3.6, 3.8, 3.8, 3.8, 3.9, 4.3, 4.9, 5.0])=33.2, curvature=[6.3, 6.9, 6.7, 7.7, 8.5, 7.3, 8.9, 10.1], mean squared curvature=[10.0, 10.0, 7.4, 9.5, 9.8, 10.0, 9.9, 9.7]
fun_coils#301 - J=1.3e-04, Jf=1.3e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=3.0e-07, J_CURVATURE=1.3e-08, J_MSC=4.9e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.7e-07 Coil lengths=sum([3.7, 3.8, 3.8, 3.9, 3.9, 4.3, 4.9, 5.0])=33.3, curvature=[5.9, 6.8, 6.8, 7.5, 9.0, 7.1, 8.7, 10.1], mean squared curvature=[10.1, 10.1, 7.4, 9.4, 9.9, 10.0, 10.3, 9.7]
fun_coils#302 - J=1.3e-04, Jf=1.3e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=3.0e-07, J_CURVATURE=8.7e-09, J_MSC=2.8e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.5e-07 Coil lengths=sum([3.7, 3.8, 3.8, 3.8, 3.9, 4.3, 4.9, 5.0])=33.2, curvature=[6.1, 6.9, 6.8, 7.6, 8.7, 7.2, 8.8, 10.1], mean squared curvature=[10.0, 10.0, 7.4, 9.5, 9.8, 10.0, 10.0, 9.7]
fun_coils#303 - J=1.3e-04, Jf=1.3e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.3e-04, J_length=3.3e-06, J_CC=2.8e-07, J_CURVATURE=2.6e-08, J_MSC=9.5e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=9.6e-11 Coil lengths=sum([3.7, 3.8, 3.8, 3.9, 3.9, 4.3, 4.9, 5.0])=33.3, curvature=[5.7, 6.8, 6.9, 7.5, 9.2, 7.1, 8.5, 10.2], mean squared curvature=[10.0, 10.0, 7.4, 9.3, 9.9, 10.0, 10.0, 9.7]
fun_coils#304 - J=1.4e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=3.1e-07, J_CURVATURE=2.7e-07, J_MSC=1.1e-05, J_ALS=2.7e-06, J_LENGTH_PENALTY=4.2e-08 Coil lengths=sum([3.7, 3.9, 3.8, 3.9, 4.0, 4.3, 4.9, 5.0])=33.5, curvature=[5.5, 6.8, 7.0, 7.3, 9.9, 7.3, 8.5, 11.5], mean squared curvature=[10.3, 10.4, 7.5, 9.2, 10.1, 10.0, 9.8, 10.0]
fun_coils#305 - J=1.3e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.3e-06, J_CC=2.9e-07, J_CURVATURE=6.4e-09, J_MSC=5.4e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=3.5e-09 Coil lengths=sum([3.7, 3.8, 3.8, 3.9, 4.0, 4.3, 4.9, 5.0])=33.4, curvature=[5.6, 6.8, 6.9, 7.5, 9.4, 7.2, 8.5, 10.1], mean squared curvature=[10.1, 10.1, 7.4, 9.3, 10.0, 10.0, 9.9, 9.8]
fun_coils#306 - J=1.3e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.3e-06, J_CC=3.1e-07, J_CURVATURE=3.7e-09, J_MSC=1.9e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=5.6e-08 Coil lengths=sum([3.7, 3.8, 3.8, 3.9, 4.0, 4.3, 4.9, 5.0])=33.4, curvature=[5.6, 6.8, 7.0, 7.4, 9.4, 7.2, 8.4, 10.1], mean squared curvature=[10.1, 10.0, 7.4, 9.2, 10.0, 9.9, 9.8, 9.8]
fun_coils#307 - J=1.2e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=3.7e-07, J_CURVATURE=6.4e-07, J_MSC=1.9e-06, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.9e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.3, 5.0, 5.0])=33.6, curvature=[5.5, 6.8, 7.1, 7.1, 9.6, 7.4, 8.4, 12.3], mean squared curvature=[10.1, 10.0, 7.5, 9.1, 10.1, 9.9, 9.7, 9.9]
fun_coils#308 - J=1.2e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=3.4e-07, J_CURVATURE=1.1e-07, J_MSC=5.4e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([3.7, 3.9, 3.8, 3.9, 4.0, 4.3, 4.9, 5.0])=33.5, curvature=[5.4, 6.8, 7.0, 7.2, 9.5, 7.3, 8.4, 10.9], mean squared curvature=[10.1, 10.0, 7.5, 9.2, 10.1, 9.9, 9.8, 9.8]
fun_coils#309 - J=1.3e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=5.8e-07, J_CURVATURE=0.0e+00, J_MSC=3.2e-06, J_ALS=2.8e-06, J_LENGTH_PENALTY=6.5e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.3, 5.0, 5.0])=33.6, curvature=[5.7, 6.7, 7.1, 6.9, 9.2, 7.4, 8.4, 9.6], mean squared curvature=[10.2, 10.0, 7.5, 9.1, 10.1, 9.8, 9.5, 9.6]
fun_coils#310 - J=1.2e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=4.1e-07, J_CURVATURE=0.0e+00, J_MSC=6.1e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.6e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.3, 4.9, 5.0])=33.6, curvature=[5.5, 6.8, 7.0, 7.1, 9.4, 7.3, 8.3, 9.9], mean squared curvature=[10.1, 10.0, 7.5, 9.1, 10.1, 9.8, 9.6, 9.7]
fun_coils#311 - J=1.2e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=3.9e-07, J_CURVATURE=0.0e+00, J_MSC=1.4e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.7e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.3, 5.0, 5.0])=33.6, curvature=[5.5, 6.7, 7.1, 7.1, 9.1, 7.3, 8.3, 9.8], mean squared curvature=[10.1, 10.0, 7.5, 9.1, 9.9, 9.8, 9.5, 9.7]
fun_coils#312 - J=1.2e-04, Jf=1.2e-04, ⟨B·n⟩=1.4e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=3.4e-07, J_CURVATURE=1.4e-08, J_MSC=2.6e-07, J_ALS=2.7e-06, J_LENGTH_PENALTY=1.0e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.3, 5.0, 5.0])=33.6, curvature=[5.6, 6.7, 7.1, 7.1, 9.1, 7.4, 8.5, 10.3], mean squared curvature=[10.1, 10.0, 7.5, 9.1, 9.9, 9.8, 9.4, 9.8]
fun_coils#313 - J=1.2e-04, Jf=1.2e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.2e-04, J_length=3.4e-06, J_CC=2.7e-07, J_CURVATURE=0.0e+00, J_MSC=8.9e-08, J_ALS=2.7e-06, J_LENGTH_PENALTY=2.6e-09 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.3, 5.0, 5.0])=33.6, curvature=[5.5, 6.7, 7.1, 7.0, 9.1, 7.4, 8.7, 9.5], mean squared curvature=[10.0, 10.0, 7.5, 9.1, 9.8, 9.8, 9.4, 9.8]
fun_coils#314 - J=1.2e-04, Jf=1.1e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.1e-04, J_length=3.4e-06, J_CC=2.0e-07, J_CURVATURE=0.0e+00, J_MSC=1.5e-06, J_ALS=2.8e-06, J_LENGTH_PENALTY=1.4e-08 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=33.7, curvature=[5.6, 6.7, 7.2, 6.9, 9.0, 7.6, 9.1, 9.2], mean squared curvature=[10.1, 10.1, 7.5, 9.1, 9.7, 9.8, 9.4, 10.0]
fun_coils#315 - J=1.1e-04, Jf=1.1e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.1e-04, J_length=3.4e-06, J_CC=1.2e-07, J_CURVATURE=5.1e-09, J_MSC=1.7e-06, J_ALS=2.8e-06, J_LENGTH_PENALTY=6.7e-08 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=33.8, curvature=[5.4, 6.6, 7.2, 6.9, 9.0, 7.6, 9.4, 10.2], mean squared curvature=[10.1, 10.0, 7.5, 9.1, 9.6, 9.8, 9.3, 10.1]
fun_coils#316 - J=1.1e-04, Jf=1.1e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.1e-04, J_length=3.4e-06, J_CC=6.8e-08, J_CURVATURE=1.4e-06, J_MSC=4.7e-09, J_ALS=2.8e-06, J_LENGTH_PENALTY=3.1e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=33.8, curvature=[4.9, 6.6, 7.2, 7.0, 9.2, 7.6, 9.2, 13.6], mean squared curvature=[10.0, 9.9, 7.5, 9.1, 9.6, 9.7, 9.2, 9.9]
fun_coils#317 - J=1.1e-04, Jf=1.1e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.1e-04, J_length=3.4e-06, J_CC=1.4e-07, J_CURVATURE=0.0e+00, J_MSC=0.0e+00, J_ALS=2.8e-06, J_LENGTH_PENALTY=2.4e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=33.8, curvature=[5.0, 6.6, 7.2, 6.9, 9.2, 7.5, 8.9, 9.6], mean squared curvature=[10.0, 9.8, 7.5, 9.1, 9.8, 9.7, 9.1, 9.7]
fun_coils#318 - J=1.1e-04, Jf=1.1e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.1e-04, J_length=3.4e-06, J_CC=1.2e-07, J_CURVATURE=0.0e+00, J_MSC=5.6e-07, J_ALS=2.8e-06, J_LENGTH_PENALTY=1.5e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=33.8, curvature=[5.1, 6.5, 7.2, 6.9, 9.1, 7.6, 9.2, 9.7], mean squared curvature=[10.1, 9.9, 7.5, 9.1, 9.8, 9.7, 9.2, 9.9]
fun_coils#319 - J=1.6e-04, Jf=1.1e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.1e-04, J_length=3.4e-06, J_CC=4.8e-08, J_CURVATURE=8.4e-06, J_MSC=3.9e-05, J_ALS=2.8e-06, J_LENGTH_PENALTY=8.4e-07 Coil lengths=sum([3.8, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=34.0, curvature=[5.5, 6.5, 7.4, 6.9, 9.0, 7.7, 10.2, 15.3], mean squared curvature=[10.1, 10.2, 7.5, 9.2, 9.7, 9.9, 9.6, 10.8]
fun_coils#320 - J=1.1e-04, Jf=1.1e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.1e-04, J_length=3.4e-06, J_CC=9.6e-08, J_CURVATURE=0.0e+00, J_MSC=3.3e-07, J_ALS=2.8e-06, J_LENGTH_PENALTY=1.1e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=33.9, curvature=[5.2, 6.5, 7.3, 6.8, 9.0, 7.6, 9.5, 9.6], mean squared curvature=[10.1, 9.9, 7.5, 9.1, 9.7, 9.8, 9.3, 10.0]
fun_coils#321 - J=1.6e-04, Jf=1.0e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.12 Jf=1.0e-04, J_length=3.4e-06, J_CC=1.7e-08, J_CURVATURE=1.6e-05, J_MSC=3.5e-05, J_ALS=2.8e-06, J_LENGTH_PENALTY=2.4e-06 Coil lengths=sum([3.8, 3.9, 3.9, 4.0, 4.1, 4.4, 5.0, 5.0])=34.1, curvature=[5.7, 6.5, 7.4, 7.0, 9.1, 7.7, 10.3, 19.7], mean squared curvature=[10.2, 10.2, 7.5, 9.2, 9.7, 9.9, 9.7, 10.8]
fun_coils#322 - J=1.1e-04, Jf=1.0e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.11 Jf=1.0e-04, J_length=3.4e-06, J_CC=7.5e-08, J_CURVATURE=0.0e+00, J_MSC=7.9e-07, J_ALS=2.8e-06, J_LENGTH_PENALTY=1.2e-07 Coil lengths=sum([3.7, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=33.9, curvature=[5.3, 6.5, 7.3, 6.8, 9.1, 7.6, 9.6, 9.6], mean squared curvature=[10.1, 10.0, 7.5, 9.1, 9.7, 9.8, 9.3, 10.1]
fun_coils#323 - J=1.1e-04, Jf=1.0e-04, ⟨B·n⟩=1.3e-03, C-C-Sep=0.12 Jf=1.0e-04, J_length=3.4e-06, J_CC=1.9e-08, J_CURVATURE=2.8e-09, J_MSC=1.2e-06, J_ALS=2.8e-06, J_LENGTH_PENALTY=7.7e-07 Coil lengths=sum([3.8, 3.9, 3.9, 3.9, 4.0, 4.4, 5.0, 5.0])=34.0, curvature=[5.6, 6.5, 7.4, 6.9, 9.1, 7.6, 10.0, 10.2], mean squared curvature=[10.1, 10.0, 7.5, 9.1, 9.6, 9.8, 9.5, 10.1]
