
Aspect ratio at max_mode 3: 7.000779995541477
Mean iota at 3: 0.4676719270089491
Squared flux at max_mode 3: 0.001018332930600819
fun_coils_simple#1 - J=7.2e-03, Jf=1.0e-03, ⟨B·n⟩=4.1e-03, C-C-Sep=0.20 Jf=1.0e-03, J_length=2.4e-06, J_CC=0.0e+00, J_CURVATURE=3.4e-05, J_MSC=6.1e-03, J_ALS=8.0e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.0, 3.1])=24.2, curvature=[7.0, 5.3, 3.6, 4.5, 7.3, 14.0, 13.3, 16.1], mean squared curvature=[14.6, 7.8, 5.9, 5.8, 10.5, 15.4, 15.9, 16.1]
fun#171 - J=1.1e-02, Jf=5.9e-07, ⟨B·n⟩=9.1e-05, , C-C-Sep=0.12
Jf=5.9e-07, J_length=4.3e-06, J_CC=2.8e-11, J_CURVATURE=0.0e+00, J_MSC=3.3e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.1e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.0, curvature=[7.0, 6.1, 6.0, 7.6, 9.6, 9.2, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18138284084175268, -0.19305556974928553, 0.00017910358731689034, 0.0013120902869434375, -0.006720020825225901, -0.04518860850608623, 0.13396352462102576, 0.010096681564178622, 0.08595352046089456, -0.0007708033893931023, -0.00032738187222511534, 0.003026954845606533, -0.005848087579737144, -0.003390712868555516, 0.009284847067638147, -0.0036980901216409944, -0.0017691070610724913, -0.00019786850956733662, -0.0001841880850583717, 0.0004564324355975779, -0.0002850248946829756, 0.0004704834770887351, -0.00015453040061577005, 1.6423971881109828e-06, -0.2283300706425256, 0.159172609639619, -0.00044079694903485203, 0.00022014867788267844, -0.006365977357259596, -0.049277247639241725, 0.16857461009491548, 0.03145281233718679, -0.07301674667731146, 0.0006681847019485567, 0.0003466599643170197, 0.0002758329691850914, -0.0112629248698727, -0.0010938691873930808, -0.0033503460222884425, -0.011437907121913306, 0.0012403876681503707, 0.0003487081933466965, 6.183941518162742e-05, 0.0008993086395397027, 0.0007131006874414987, -0.0009157234181213335, 0.0012318437314062787, -0.00029183834195059256
 aspect=7.0043579999567935
 mean iota=0.46594173865117067

fun#172 - J=1.1e-02, Jf=5.8e-07, ⟨B·n⟩=9.1e-05, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.3e-06, J_CC=1.7e-10, J_CURVATURE=0.0e+00, J_MSC=3.7e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.2e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.0, curvature=[7.0, 6.1, 6.0, 7.6, 9.6, 9.2, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1815370853624911, -0.19286599060705345, 0.00016449589603581007, 0.001323315238869094, -0.006726086955538627, -0.04518455593891513, 0.13394354230254407, 0.010116342421608275, 0.08593984302020917, -0.0007690567894924197, -0.00032197073296405185, 0.0030119743608873167, -0.0058429075869965465, -0.0034039728580649155, 0.009286037461335668, -0.0037040807754595007, -0.0017819828582947856, -0.00019102751870152192, -0.00019247341855559944, 0.0004599585663912481, -0.0002889577968304409, 0.00046307486317116774, -0.0001645001521498726, -4.13478666756383e-06, -0.2283154299491096, 0.15892298010792527, -0.0004416511964731793, 0.00023880986194110037, -0.006394903246909329, -0.04928399609329779, 0.16854114010896257, 0.03144362319867942, -0.07296448926217795, 0.0006661821139999074, 0.00035496221303058564, 0.00024622244214053473, -0.011247892399923933, -0.001098050556391956, -0.0033301826761060463, -0.011461443626449486, 0.0012373296024756324, 0.00035643701588888773, 5.129398994832101e-05, 0.0009056122277812303, 0.000722937138936484, -0.0009340685958228567, 0.0012400787805208102, -0.00029373578185668524
 aspect=7.00437362264851
 mean iota=0.4657766379164062

fun#173 - J=1.1e-02, Jf=5.8e-07, ⟨B·n⟩=9.1e-05, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.3e-06, J_CC=3.7e-10, J_CURVATURE=0.0e+00, J_MSC=5.0e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=3.2e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.0, curvature=[7.0, 6.1, 6.0, 7.6, 9.6, 9.2, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1816763788905266, -0.19272956551951415, 0.00014704687823290623, 0.0013299721190402284, -0.006732799811653853, -0.045203759223813804, 0.13391344650223774, 0.010134951013898701, 0.08593237746470794, -0.0007677851626334718, -0.00032263135606749416, 0.002994008407429673, -0.005839928028074401, -0.0034086108406191236, 0.00928912083549727, -0.003704642130807267, -0.0017901609472480073, -0.00018567046966668123, -0.0002000879392027124, 0.0004557959561830337, -0.0002895545132624042, 0.00045750968116356006, -0.00016743921906910576, -8.1115225789799e-06, -0.22831362726868745, 0.15871188722004245, -0.0004344688374022878, 0.00025402888646740664, -0.006423740382201858, -0.049298943541947825, 0.1685240517682668, 0.031461829073527466, -0.07292286873200958, 0.0006643780878437156, 0.00035635339927181473, 0.0002210933504750366, -0.011231699342822267, -0.00108669098826971, -0.0033123152051100766, -0.011481916304775843, 0.0012279377726781599, 0.0003630848792194537, 4.312449155970889e-05, 0.0009031612194246422, 0.0007349331297367577, -0.0009406906714937294, 0.0012410207335809803, -0.00029482999039746926
 aspect=7.004462580386633
 mean iota=0.46563418493652303

fun#174 - J=1.1e-02, Jf=5.8e-07, ⟨B·n⟩=9.1e-05, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.3e-06, J_CC=4.6e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.9e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.0, curvature=[7.0, 6.1, 6.0, 7.6, 9.6, 9.1, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18181324463741907, -0.1926091607783934, 0.0001296324103691426, 0.0013324391969537018, -0.006744757587476863, -0.045225243368366294, 0.13389021817754307, 0.010148479490717253, 0.08592828284924507, -0.0007665027387437872, -0.0003290565906777139, 0.002974281318674349, -0.005839149551748501, -0.0034120779540137373, 0.009311827670691098, -0.0037021389753411115, -0.0017885593520967824, -0.00018247045875606255, -0.0002072371410728504, 0.0004544250040934169, -0.0002886143109654287, 0.0004423608569900372, -0.00017469048894249792, -1.8019957647415392e-05, -0.22831139795434244, 0.1585083246702656, -0.00041390651361303797, 0.00026752130070295055, -0.006452033940542563, -0.04931240760255126, 0.16852403031812652, 0.031481111181175955, -0.07288419741736354, 0.0006674802532033459, 0.00035144406751454606, 0.00019460200228395982, -0.011209385514364177, -0.0010757266263739951, -0.0032873476791820486, -0.011500419603055378, 0.0012113193455698058, 0.0003672057306064024, 3.832180261803484e-05, 0.0009073620329311889, 0.00073961110539215, -0.0009575354149670294, 0.0012440031644989158, -0.000295901761311146
 aspect=7.004029420292071
 mean iota=0.4654775414065256

fun#175 - J=1.1e-02, Jf=5.8e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.3e-06, J_CC=3.7e-10, J_CURVATURE=0.0e+00, J_MSC=2.8e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.5e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.1, 6.0, 7.6, 9.5, 9.1, 9.5, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18202462430849634, -0.19245679431229837, 9.043578675780567e-05, 0.0013371745529783387, -0.006761043065011679, -0.045238936674436576, 0.1338669513977412, 0.01017461240022825, 0.08591679512437424, -0.0007642828884821594, -0.0003447427326435396, 0.0029532522252458007, -0.0058453536734545935, -0.0034114668655457598, 0.009317119908010303, -0.003694835839933465, -0.0017883471086075915, -0.00017820807524890602, -0.00022193978682593605, 0.00045896289153388994, -0.0003151348489259579, 0.0004546974263163352, -0.00019353063215173262, -7.247475761198475e-06, -0.22830262454625427, 0.15822135175493168, -0.00036963240227067906, 0.00028128037479764487, -0.006488000900646994, -0.04931944939767582, 0.16849804797262827, 0.03148445038883655, -0.07283021510719548, 0.000673561466964337, 0.00034332818985999643, 0.00015746407883808318, -0.011165961869223128, -0.0010542293385518765, -0.003257500344493221, -0.011531927377238784, 0.0012001039991947514, 0.00037240480732216, 2.503626736968671e-05, 0.0009233138239929562, 0.0007122720612226103, -0.0009438068072181691, 0.0012698699690066445, -0.0003189019498564952
 aspect=7.003960780745334
 mean iota=0.46527260933840336

fun#176 - J=1.1e-02, Jf=5.8e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.3e-06, J_CC=2.3e-10, J_CURVATURE=0.0e+00, J_MSC=5.8e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.1e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.2, 6.1, 7.7, 9.5, 9.1, 9.5, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1822422214959719, -0.19231584179351602, 4.725030519748406e-05, 0.0013457642544525594, -0.006766377968999748, -0.04523768247930811, 0.13386301999867872, 0.01019271815728012, 0.08591155618592847, -0.0007697271302280806, -0.0003516820732320427, 0.0029356445735713014, -0.005826319560551775, -0.0034282905693889506, 0.009321992460763803, -0.003703228220443089, -0.0018034289408445684, -0.00016995296239219078, -0.0002314749807813208, 0.00045685513839611406, -0.0003191008389782804, 0.0004498443133297391, -0.00019498631311470766, -7.328011483849019e-06, -0.22828866507703338, 0.1579534300693461, -0.0003426784368485457, 0.0002977888795604984, -0.006519165175346671, -0.049331219283431024, 0.1684648967460127, 0.03147231381227248, -0.07280023206117686, 0.0006897295571844229, 0.0003410676698472214, 0.00012744989537863326, -0.011110113506898302, -0.0010438582736274054, -0.0032690024256424193, -0.011542357579827748, 0.0012044068539894877, 0.0003778579186328148, 1.8603601414141644e-05, 0.0009160023967295892, 0.0007181902346951156, -0.0009484221948541575, 0.0012795422871493764, -0.0003156978356638138
 aspect=7.0041438596261685
 mean iota=0.4652247546627876

fun#177 - J=1.1e-02, Jf=5.8e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.3e-06, J_CC=1.8e-10, J_CURVATURE=0.0e+00, J_MSC=4.8e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.0e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.2, 6.1, 7.7, 9.5, 9.1, 9.5, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18235490619538575, -0.19224840725601974, 2.6729837897633354e-05, 0.0013467890947816588, -0.006768879984408736, -0.04523505955616246, 0.1338630623610268, 0.010201990471368516, 0.08590852886979577, -0.0007694540801934503, -0.0003548260273591506, 0.0029207442289777255, -0.005818475333500956, -0.0034393818859532067, 0.009327538597580292, -0.0037052850020948555, -0.0018078691020653034, -0.00016510470693975994, -0.00023626984732166132, 0.00045714956779125174, -0.0003185725377204594, 0.00044378233786500793, -0.00019774688910616868, -1.2835279348145608e-05, -0.2282878914653355, 0.15782942021704097, -0.00032318209443188574, 0.0003031127326323565, -0.0065325295480272525, -0.04933484171414776, 0.16845336108616582, 0.03146445334410359, -0.0727893089703637, 0.0006970473761934008, 0.00033867939052428667, 0.00011024852232532674, -0.011087383289677056, -0.0010348764774836415, -0.0032631391592092447, -0.011547568554939694, 0.0011983988491376532, 0.0003827052497945216, 1.4960804551480311e-05, 0.0009128785658983018, 0.0007244440726354254, -0.0009607819334623585, 0.0012838266184115822, -0.00030868032184115435
 aspect=7.004095918517921
 mean iota=0.4652044469542778

fun#178 - J=1.1e-02, Jf=5.8e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.8e-07, J_length=4.3e-06, J_CC=1.4e-10, J_CURVATURE=0.0e+00, J_MSC=3.2e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.0e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.2, 6.1, 7.7, 9.5, 9.1, 9.5, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18243314793788493, -0.19219962837858862, 1.0197603378636111e-05, 0.0013475674464741563, -0.006772903087311351, -0.045235438206143806, 0.13386554775025133, 0.010205998329578215, 0.08590987591806466, -0.000770915770255213, -0.0003598955210415144, 0.0029121540094167327, -0.005817242046367037, -0.003443546548227537, 0.009329428940428262, -0.0037097112505699937, -0.0018108290815414929, -0.0001621889823831765, -0.00024232140930440142, 0.0004610606203940433, -0.00032506703363888113, 0.0004476721506060675, -0.00020068610456047063, -1.2025960216629754e-05, -0.22827570912341777, 0.15772681348972392, -0.0003036795156225698, 0.0003077875106623968, -0.006545423539280673, -0.049334440989103126, 0.1684434801352177, 0.031458995083308156, -0.07277898597351845, 0.000701992842762956, 0.0003338027959029044, 0.00010111466385555337, -0.011070601056852454, -0.0010292310209326584, -0.0032524461648534985, -0.011552325632711354, 0.0011927770760042711, 0.00038604436508739873, 9.608342092293749e-06, 0.0009160857221422036, 0.0007210342116433943, -0.0009644575437874141, 0.0012923716079423894, -0.0003084844221676835
 aspect=7.004012572798616
 mean iota=0.46519015614283676

fun#179 - J=1.1e-02, Jf=5.7e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.3e-06, J_CC=1.4e-10, J_CURVATURE=0.0e+00, J_MSC=3.1e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=2.1e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.2, 6.1, 7.7, 9.5, 9.1, 9.5, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18254249088375807, -0.19214235595137752, -1.3157561839605858e-05, 0.0013532139262077325, -0.006777773505143654, -0.04523074986028227, 0.13386324123220208, 0.010212629263415053, 0.08590831268729064, -0.0007719268611603832, -0.00036148754786261206, 0.002907437952856718, -0.005817259710836037, -0.00344955261097204, 0.009327637446316081, -0.0037165119908319317, -0.0018190844055575872, -0.00015939191659839345, -0.0002478288572854499, 0.0004633959151668427, -0.00033186082150373506, 0.00044731919892734964, -0.0002019740401771592, -1.1335443630259021e-05, -0.22827240936661272, 0.15760161610875978, -0.0002893189060890802, 0.0003156436706423555, -0.006565569706947239, -0.04933355733249621, 0.16842975825256284, 0.031449913782022394, -0.07275970096118983, 0.0007022810583672693, 0.00033212706237958933, 9.555023761585185e-05, -0.011060655858623794, -0.0010244230427826084, -0.0032487144848140494, -0.011560749564718092, 0.0011925591873014933, 0.00038893056921573363, 4.183105128489702e-06, 0.0009173131184005329, 0.0007198599677716627, -0.000967856033015831, 0.0013024293089047632, -0.0003073634057141658
 aspect=7.0039931640501125
 mean iota=0.4651610599005657

fun#180 - J=1.1e-02, Jf=5.7e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.3e-06, J_CC=1.6e-10, J_CURVATURE=0.0e+00, J_MSC=3.5e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=1.9e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.2, 6.1, 7.7, 9.5, 9.1, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.1826387178200345, -0.19208499838009746, -3.475860180261399e-05, 0.0013596396045105021, -0.006779651619661064, -0.04523299208798483, 0.13385539570444968, 0.010219077222193503, 0.08590916770147256, -0.0007720572616712876, -0.0003619619218593167, 0.002900246150417742, -0.005814041452211474, -0.003454787811730177, 0.009333527077418934, -0.003723107321777665, -0.0018227157187955445, -0.00015863590790135378, -0.0002480862417518811, 0.00045888990314988764, -0.0003305883652091613, 0.0004390100516629509, -0.00020326548546112337, -1.238575923363246e-05, -0.22827399064981635, 0.1574894644167001, -0.00027975022671594566, 0.00032358341349147794, -0.006580489641947738, -0.04934328341330372, 0.1684176930499702, 0.03145557886580243, -0.07274266178950217, 0.0007018357159096542, 0.0003324749148550187, 8.652013952162532e-05, -0.011046941228204404, -0.0010215529445856616, -0.0032380156207950923, -0.01156981653270155, 0.0011863958399860014, 0.00038921917848612605, 3.677203778123318e-06, 0.0009151092238561603, 0.0007175796717077328, -0.0009708856046836963, 0.0013099755189761048, -0.000306770564360855
 aspect=7.003994258872498
 mean iota=0.46516154757176476

fun#181 - J=1.1e-02, Jf=5.7e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.3e-06, J_CC=2.1e-10, J_CURVATURE=0.0e+00, J_MSC=3.4e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=1.8e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.2, 6.2, 7.6, 9.5, 9.1, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18274373949033743, -0.19200844755756916, -6.0834272344369354e-05, 0.001368686774278448, -0.006777283761053819, -0.045231269636910855, 0.13384491491100203, 0.010228711586051112, 0.0859084325037277, -0.0007725321079795785, -0.0003606405049242447, 0.0028921429352357407, -0.005810498419288264, -0.003465667636164614, 0.009336890819233267, -0.0037313741135660892, -0.0018242828334458978, -0.00015651648683854186, -0.000248643695500355, 0.0004538459870330065, -0.00033087196045939506, 0.0004321592742234203, -0.000204590558774411, -1.0606716144897346e-05, -0.228271015061727, 0.1573580094545778, -0.00027421059183008385, 0.00033237288954879383, -0.006593681135443146, -0.049355857889922215, 0.16840287232580833, 0.03146137018626508, -0.07272909981019449, 0.0006991618864991072, 0.0003352532593263628, 7.52596803760991e-05, -0.01103276993466711, -0.001021620891959515, -0.003220793653301451, -0.011581849490131172, 0.001177626665921948, 0.0003907482790526585, 1.5013552765574757e-06, 0.0009123767746111656, 0.0007129389552121026, -0.0009677637899047719, 0.0013203543628508166, -0.0003102007901520232
 aspect=7.004079364961015
 mean iota=0.465172175011953

fun#182 - J=1.1e-02, Jf=5.7e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.3e-06, J_CC=2.7e-10, J_CURVATURE=0.0e+00, J_MSC=2.5e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=1.6e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.1, curvature=[7.0, 6.2, 6.2, 7.6, 9.5, 9.1, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18287069440819034, -0.1919056957480116, -7.60797663396526e-05, 0.0013785528463790158, -0.006770234125802026, -0.04522325727070754, 0.13383641000477814, 0.010243795975849805, 0.08590041277551178, -0.0007793042746503616, -0.00035828462411695435, 0.0028735571641900957, -0.005803122403345838, -0.0034916581279247965, 0.009360101031721647, -0.0037383280215053244, -0.0018221936013526603, -0.0001536472178875646, -0.00025492272015609744, 0.00045269190820502726, -0.00033418238753115477, 0.0004312165000611137, -0.00020410622446937786, -1.035909979701869e-05, -0.22824755785455872, 0.1572151287711663, -0.0002710240028898362, 0.00034250780556590145, -0.006605297582526584, -0.04936346986316501, 0.16838734095875113, 0.03144846638969645, -0.07271192146720847, 0.0006999561448119112, 0.00033959020558499664, 4.881546984421585e-05, -0.01100749107981077, -0.0010197041172836513, -0.0032106762035098617, -0.011591589736749222, 0.0011650416662775161, 0.00039250012990247577, -2.7971009773799797e-06, 0.0009115507540080506, 0.0007167533937368169, -0.0009648214048812106, 0.001329019871119881, -0.00031651672171968285
 aspect=7.004013293154622
 mean iota=0.4651046585227387

fun#183 - J=1.1e-02, Jf=5.7e-07, ⟨B·n⟩=9.0e-05, , C-C-Sep=0.12
Jf=5.7e-07, J_length=4.3e-06, J_CC=2.8e-10, J_CURVATURE=0.0e+00, J_MSC=2.3e-09, J_ALS=1.1e-06, J_LENGTH_PENALTY=1.5e-09
 Coil lengths=sum([5.5, 5.5, 5.1, 5.2, 5.3, 5.4, 5.5, 5.5])=43.2, curvature=[7.0, 6.2, 6.2, 7.6, 9.5, 9.1, 9.6, 9.8], mean squared curvature=[10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0, 10.0]
 surface dofs=0.18297350289322686, -0.1917993872189893, -8.513256115536234e-05, 0.0013883419599919772, -0.006762025869766137, -0.04523383962489007, 0.13382676330292137, 0.010253791204037254, 0.08590182841928241, -0.0007913526273712666, -0.00035344775741891416, 0.0028556283699875703, -0.005794505591653533, -0.0035125385038059648, 0.009373714833024483, -0.0037474010942797117, -0.0018227240326682784, -0.00015093327511773349, -0.0002573146122303686, 0.00044541414626227203, -0.0003285820844696631, 0.000428400524094449, -0.00019865695948052733, -1.380157224293197e-05, -0.22820844262236822, 0.15708499476449544, -0.0002790257475462163, 0.00035428671597976125, -0.006614708768377389, -0.04937767247855103, 0.16837776462071632, 0.03145468326889634, -0.07270269375149217, 0.00070195824328494, 0.00034513187742171047, 2.498651687598952e-05, -0.010988808635860341, -0.0010148979273637765, -0.003199218030490435, -0.011600040272222766, 0.0011502511122636935, 0.00039537781949113525, -5.060198499586892e-06, 0.0009038667002184687, 0.0007291629778775585, -0.0009643566843003743, 0.0013321251698433358, -0.0003169929805046308
 aspect=7.003931890000408
 mean iota=0.4650836879033754
