
Aspect ratio at max_mode 3: 7.0005969980925915
Mean iota at 3: -0.46675452068156176
Squared flux at max_mode 3: 0.00776731652366406
fun_coils_simple#1 - J=1.2e-02, Jf=9.4e-03, ⟨B·n⟩=6.9e-03, C-C-Sep=0.20 Jf=9.4e-03, J_length=9.6e-07, J_CC=0.0e+00, J_CURVATURE=2.5e-05, J_MSC=2.7e-03, J_ALS=4.2e-07, J_LENGTH_PENALTY=0.0e+00 Coil lengths=sum([3.1, 3.2, 3.3])=9.6, curvature=[13.7, 15.8, 10.2], mean squared curvature=[13.8, 15.9, 12.1]
 aspect=7.0552671738616155
 mean iota=-0.30461963930151004

fun#296 - J=1.8e-01, Jf=3.0e-05, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.10
Jf=3.0e-05, J_length=1.4e-06, J_CC=9.2e-07, J_CURVATURE=0.0e+00, J_MSC=3.6e-07, J_ALS=6.4e-07, J_LENGTH_PENALTY=5.2e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.6, 7.6, 9.6], mean squared curvature=[10.0, 10.1, 10.1]
 surface dofs=0.019969021420490417, -0.032301679329183784, 0.005683833093315062, 0.0037301106832746127, -0.003218826933936696, -0.06972107027372856, 0.12848677677330742, 0.014605985488860386, -0.001280176120932215, 0.0007669293276119757, -0.004583657264078583, -0.0025784753011261316, 0.020258003448162927, -0.022645050252249947, -0.012442937321107874, -0.005321425378598895, -0.0034480313252252506, 0.000982809025749312, 0.0006613120451928367, 0.0012684481759268253, -0.0007579559857442787, 0.0015248280701648709, 0.001872530372573916, 0.0005964773074849937, 0.3593358390251004, -0.030975676363573942, -0.00294144377423883, -0.0027095092032678007, -0.018382528961510384, 0.05966775881793707, 0.16443200764530408, -0.02929182639442128, 0.0011407083872149624, -0.008222323707228453, 0.0008359537761795625, 0.0014466623255838997, 0.004005273152815625, -0.03793193043432076, -0.0012432659202374961, -0.016205331571373854, -0.0023860291079529014, 0.0014244554971735465, 0.008792150244820362, -0.0023055199937417454, -0.007962252167860465, -0.005497297634249677, 0.002413164864307813, -0.002281208422849176
 aspect=7.054129059246252
 mean iota=-0.30446663429455667

fun#297 - J=1.8e-01, Jf=3.0e-05, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.10
Jf=3.0e-05, J_length=1.4e-06, J_CC=8.7e-07, J_CURVATURE=0.0e+00, J_MSC=3.0e-07, J_ALS=6.5e-07, J_LENGTH_PENALTY=5.3e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.7, 7.6, 9.6], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.019889939411978547, -0.0323602376706026, 0.005664231416507336, 0.003759284300254987, -0.0031758166820240624, -0.06972417121285565, 0.12850911645716862, 0.014610863132971547, -0.0013137969138485232, 0.000742706336708951, -0.0046065046344039235, -0.0025748790780489215, 0.020231885101382154, -0.022643043958064147, -0.012436613473316468, -0.005339235430337274, -0.0034313631320104206, 0.0010038043907006412, 0.0006622068563601068, 0.0012479394229044341, -0.0007398093035842502, 0.0014970567104255345, 0.0018828070826974257, 0.0006019974857559552, 0.3591913684840978, -0.030879182984410565, -0.002949239851387412, -0.002659179141672121, -0.01838023084089168, 0.05965128667950385, 0.16442831939086425, -0.02924641332605989, 0.001096985833119707, -0.008210304983451856, 0.0008266344471157554, 0.001443696349863406, 0.004011623511550039, -0.037925407536500685, -0.0012283413545803236, -0.016193183708378075, -0.0023737986651513553, 0.0014341115098098901, 0.008766338975163717, -0.0023186895089368615, -0.008015675445933476, -0.00547578641826776, 0.0024063452072176986, -0.0022642651339565057
 aspect=7.053410685256969
 mean iota=-0.3043836403639789

fun#298 - J=1.8e-01, Jf=2.9e-05, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.10
Jf=2.9e-05, J_length=1.4e-06, J_CC=9.5e-07, J_CURVATURE=0.0e+00, J_MSC=4.3e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=4.3e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.7, 7.5, 9.8], mean squared curvature=[10.0, 10.0, 10.1]
 surface dofs=0.020030804402323042, -0.03232561610391763, 0.00572900936853783, 0.003782395310289232, -0.0031925210242442666, -0.0696848969096203, 0.12854822842248492, 0.014720728679603277, -0.0013529422815709343, 0.0007404514146289969, -0.004610403699326486, -0.002605969479673964, 0.020210286205555733, -0.022612528816129143, -0.012413970977989587, -0.005373755935417559, -0.0033923702498397093, 0.0010130928856802175, 0.0006797250331711972, 0.0012147014612389634, -0.0007332488690079758, 0.0014716947652342021, 0.0018920605299487527, 0.000574428184871177, 0.35870359369296156, -0.030905953391024543, -0.0029223495594039024, -0.002604566179239882, -0.01838857351045021, 0.05952961763811839, 0.1643782563829045, -0.029253374206473767, 0.0010822170226057624, -0.008180902527321255, 0.0007581274556530554, 0.0014250438396263253, 0.004019128953849807, -0.0378954601914856, -0.0011180101262314483, -0.01619142403136038, -0.0023253216240022305, 0.0014380513192366279, 0.008702660472948669, -0.002324903948654536, -0.008010865908790665, -0.005472643170597639, 0.002363385898916282, -0.0022943882045979077
 aspect=7.052930050318688
 mean iota=-0.30372353151457776

fun#299 - J=1.8e-01, Jf=2.9e-05, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.10
Jf=2.9e-05, J_length=1.4e-06, J_CC=9.7e-07, J_CURVATURE=0.0e+00, J_MSC=3.7e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=4.1e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.7, 7.6, 9.7], mean squared curvature=[10.0, 10.0, 10.1]
 surface dofs=0.01992789402053638, -0.032387275187332074, 0.005803555260500519, 0.0037801377379943126, -0.0032182330531614007, -0.06966062359317025, 0.1285293017152779, 0.014776750494438365, -0.001358632565794154, 0.0007420668514702249, -0.00460292492509019, -0.0026001451342206024, 0.02020653329261445, -0.022611996855546337, -0.01243068487087708, -0.005381949367263324, -0.0033798055710500966, 0.0010099436801847316, 0.0006824277374559218, 0.0012213095091559913, -0.0007292569441772197, 0.0014744343933760895, 0.0018837546084980155, 0.0005665948432323586, 0.3584563848961175, -0.03087307647974534, -0.002915392978955435, -0.002569125739466901, -0.018378120745308545, 0.05947636317856348, 0.16442301501347342, -0.0292215397347585, 0.0010603364231796407, -0.008142526971894085, 0.0007476692108611693, 0.0014318162719139352, 0.00402591853139815, -0.03791530133562199, -0.0010990894143249746, -0.016212690957460342, -0.002302054933690395, 0.0014282192822278274, 0.008695632282865838, -0.002320744169591862, -0.00806636454472157, -0.005449483069593503, 0.002339864975041157, -0.00229541410100128
 aspect=7.051664763999132
 mean iota=-0.3030065695712001

fun#300 - J=1.8e-01, Jf=2.9e-05, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.10
Jf=2.9e-05, J_length=1.4e-06, J_CC=9.7e-07, J_CURVATURE=0.0e+00, J_MSC=2.6e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=3.8e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.7, 7.5, 9.9], mean squared curvature=[10.0, 10.0, 10.1]
 surface dofs=0.01992389580937206, -0.0324369565576404, 0.00583113255156972, 0.0037863280698069487, -0.003218888623081416, -0.06966837545583086, 0.12853627939762802, 0.014816952738084829, -0.0013901906582835337, 0.0007691923888554655, -0.004613488554714613, -0.0026029965675767163, 0.02021859948847728, -0.022612240385494732, -0.012426815470060894, -0.005375526058679647, -0.0033870327082987242, 0.0010136267098664851, 0.0006817166919971246, 0.0012249908878740811, -0.0007192314489656173, 0.0014685553709358685, 0.0018734240711210188, 0.0005612091833099667, 0.35827532456714, -0.03085058744994302, -0.002888470909522958, -0.0025747533505014243, -0.01835574298745155, 0.059449029722844146, 0.16443484343751033, -0.029227714158225858, 0.0010464377985679191, -0.00812728703571224, 0.0007410801534295092, 0.0014261131234487047, 0.004042641101412848, -0.037934315394428555, -0.0010759135645902627, -0.016230965378281507, -0.0022882184573109767, 0.001427910657595589, 0.008693600620552154, -0.0023259676656715795, -0.008087132625326999, -0.005431892436988603, 0.0023246993294045422, -0.0023077695372191935
 aspect=7.050938400681845
 mean iota=-0.3027276872445407

fun#301 - J=1.8e-01, Jf=2.9e-05, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.10
Jf=2.9e-05, J_length=1.4e-06, J_CC=9.8e-07, J_CURVATURE=0.0e+00, J_MSC=3.0e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=3.5e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.7, 7.5, 9.9], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.019801425974691558, -0.032394343269897374, 0.0058526891133933645, 0.0037986149139132607, -0.003212690055887876, -0.06970375554056975, 0.12857263220943388, 0.014892670475054243, -0.0014480179418954733, 0.0007795178861922435, -0.004629754477237251, -0.002607343806183107, 0.02023908566649913, -0.022601829943968726, -0.012438268685267663, -0.005362474804086524, -0.003390738191494248, 0.0010335176113737672, 0.0006763378143246257, 0.0012106510915556978, -0.0007078265136161137, 0.0014420633715800668, 0.001880208610706179, 0.0005575375072848598, 0.3579594367137983, -0.03085592341251368, -0.002890135227041742, -0.0025558441894790902, -0.018338471225478072, 0.05945319297258903, 0.1645188631280992, -0.029232966507926717, 0.0010112860537321532, -0.008141506652804024, 0.0007428291328876062, 0.0014174474123368544, 0.004035310150407264, -0.03796147696067614, -0.0010328106208110375, -0.01622911393141164, -0.0022681140266085104, 0.0014310561783313167, 0.00867261925784963, -0.002363175326876004, -0.008143803148209155, -0.005414744382841478, 0.00232916129578141, -0.002311174306549972
 aspect=7.048983060909393
 mean iota=-0.3024383829675201

fun#302 - J=1.7e-01, Jf=2.9e-05, ⟨B·n⟩=3.2e-04, , C-C-Sep=0.10
Jf=2.9e-05, J_length=1.4e-06, J_CC=9.9e-07, J_CURVATURE=0.0e+00, J_MSC=3.2e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=3.6e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.8, 7.6, 9.9], mean squared curvature=[10.0, 10.0, 10.1]
 surface dofs=0.01975429915478617, -0.03234645228536534, 0.005840727449550453, 0.0038317662348184216, -0.0032291938816275995, -0.06972431724473141, 0.1286110410962034, 0.015002398543115617, -0.0014848159381256234, 0.0007797307403371476, -0.004619454125781071, -0.0026225698579893024, 0.02025500026380483, -0.02259594887205506, -0.01246295363675836, -0.005339387717852955, -0.0033927509221550614, 0.0010413885152435888, 0.0006757633018631491, 0.0012019617995283943, -0.0007023261199187999, 0.0014195087667317812, 0.0018867343528308747, 0.0005548881107207672, 0.3577601022487222, -0.030847129565140952, -0.002871019418676483, -0.002540468422571661, -0.018324355023330356, 0.05942884694548462, 0.16451947009933157, -0.029256789272780834, 0.0009753028523672284, -0.008166282149439734, 0.000753942500969397, 0.0013943802952708648, 0.004063896736942249, -0.03798292422681704, -0.0009940573698952564, -0.01621261428034387, -0.0022530674352289463, 0.001413665429740092, 0.008693322036581904, -0.0024058395269361634, -0.00819068147194949, -0.005428123038129158, 0.0023159929843571065, -0.0023137668832635067
 aspect=7.048195747098312
 mean iota=-0.30214504474055376

fun#303 - J=1.7e-01, Jf=2.8e-05, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.10
Jf=2.8e-05, J_length=1.4e-06, J_CC=9.4e-07, J_CURVATURE=3.9e-10, J_MSC=2.2e-07, J_ALS=6.7e-07, J_LENGTH_PENALTY=4.3e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.8, 7.5, 10.1], mean squared curvature=[10.0, 10.0, 10.0]
 surface dofs=0.019738379864433026, -0.03227635435727334, 0.0058970195181447535, 0.003872802441464697, -0.003230270135356281, -0.06969059209086904, 0.12863048218708642, 0.015073451718248343, -0.0014672547036116972, 0.0007801272461110699, -0.004609994277800632, -0.0026311257424016005, 0.02022077321673567, -0.022544455613990398, -0.012455568903050262, -0.005337971501408811, -0.003393644641845463, 0.0010400287553730505, 0.0006836287252543788, 0.0012010259748133601, -0.0006975105292349875, 0.0014014126231771987, 0.0018771504767697217, 0.0005438690750208278, 0.35765965478775746, -0.030841152794485942, -0.0028245874313522963, -0.0025759406297269187, -0.018359791946013834, 0.05934706312193841, 0.16450521962386883, -0.029284578673894404, 0.0009625310786295095, -0.00818715998191722, 0.0007386760501636098, 0.0013834423957518605, 0.004087331910655672, -0.03797202638038104, -0.0009730797636092525, -0.01620632894388398, -0.0022335975477011318, 0.0014009198919415504, 0.008676105366547294, -0.002454048691426979, -0.008232351359393167, -0.005415957244273817, 0.002278360128512483, -0.0023084092122180404
 aspect=7.047941341970916
 mean iota=-0.3016381254265943

fun#304 - J=1.7e-01, Jf=2.8e-05, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.10
Jf=2.8e-05, J_length=1.4e-06, J_CC=8.8e-07, J_CURVATURE=2.0e-08, J_MSC=3.3e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=4.0e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.9, 7.6, 10.8], mean squared curvature=[10.0, 10.0, 10.1]
 surface dofs=0.01969753483006655, -0.03227763259312012, 0.0059469160852251325, 0.003933926534203664, -0.003245718386301855, -0.0697110125520204, 0.1286704562437488, 0.015079809179876258, -0.0014382569539611056, 0.0007885760001278687, -0.004611143574780079, -0.002626057055634454, 0.020229166245007688, -0.02252055312218726, -0.012429451815307921, -0.005368317543217052, -0.0033950486129427013, 0.001049923555169179, 0.0006661219775810925, 0.001191757776605068, -0.0007147719159600091, 0.0014031271413565982, 0.0018577823581788, 0.0005507849514970875, 0.357366558040843, -0.0307350074814393, -0.0028574026024965607, -0.002549217533858346, -0.018434092571342355, 0.05938506383805909, 0.16446517070782496, -0.029286407562686554, 0.0009732708292414211, -0.00816084138258559, 0.0007282906903895339, 0.0013764133803465686, 0.004122948886470247, -0.038017386823759824, -0.000929517182457624, -0.01621441074688713, -0.002203575799918881, 0.001374582730316782, 0.00862896844257031, -0.0024815736221359725, -0.008275796491568182, -0.005390376928313991, 0.0022596016458438957, -0.002283368619874999
 aspect=7.047932642898836
 mean iota=-0.3014185092696538

fun#305 - J=1.7e-01, Jf=2.8e-05, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.10
Jf=2.8e-05, J_length=1.4e-06, J_CC=8.4e-07, J_CURVATURE=0.0e+00, J_MSC=5.0e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=4.0e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[9.0, 7.6, 9.4], mean squared curvature=[10.0, 10.1, 10.1]
 surface dofs=0.019746811695998952, -0.03221050067214644, 0.00594774333626648, 0.003963531101149505, -0.0032500376955807227, -0.0697307402516711, 0.12866765261569327, 0.01510799584394947, -0.0014357252125295117, 0.0007922778484384886, -0.004612062617673653, -0.0026130912176901087, 0.020234637009083907, -0.02251612219838029, -0.012410525964721936, -0.005388271850954702, -0.0033893770972623486, 0.0010377531805122347, 0.0006665717145463278, 0.0011998377447473036, -0.0007139532885840318, 0.0013920086655979458, 0.001853827968350443, 0.000555124255893011, 0.3572036420777376, -0.03066907688258123, -0.002909231708046251, -0.002521287498324512, -0.018445673137349353, 0.05939318656687316, 0.16444717756831187, -0.0292717843822323, 0.0009595913667111739, -0.008165058550829527, 0.0007195616606688296, 0.0013781434567335892, 0.004131464400790258, -0.0380347705665137, -0.0009397195680875361, -0.01620611221365399, -0.0022021240298090825, 0.0013752953822190404, 0.008615006535947298, -0.002535768765413562, -0.008337847194483909, -0.005386592574495899, 0.00227421531307649, -0.002272471427780393
 aspect=7.048366781449407
 mean iota=-0.3012848774704446

fun#306 - J=1.7e-01, Jf=2.8e-05, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.10
Jf=2.8e-05, J_length=1.4e-06, J_CC=8.4e-07, J_CURVATURE=0.0e+00, J_MSC=4.7e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=3.8e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[9.0, 7.6, 9.3], mean squared curvature=[10.0, 10.1, 10.1]
 surface dofs=0.019762827789029245, -0.03219711441663884, 0.005951828194508317, 0.003966067804820887, -0.0032545368190906136, -0.0697234694169467, 0.12866916853057955, 0.01512160207844826, -0.0014325804428180309, 0.0007963865175441298, -0.00460964976501411, -0.0026104829432928617, 0.0202338467703086, -0.022507799456533455, -0.012415562522198451, -0.0053810948513228615, -0.003389774724681202, 0.0010387199965824613, 0.0006635816528467814, 0.00120442116561563, -0.0007139537724731636, 0.0013890724172215996, 0.0018512187942053408, 0.0005541292307877091, 0.35714559600815576, -0.03067581099714948, -0.0029153486807037047, -0.0025155504924648446, -0.018441138479929533, 0.05938781235181399, 0.16444997093790775, -0.02927269746168999, 0.0009449677166645021, -0.008170983246853974, 0.000720995975883824, 0.0013695567097251145, 0.004136352436298141, -0.03804933979299074, -0.000926770879494386, -0.016204239327438804, -0.0021994585219711005, 0.0013753214333356578, 0.008606304177862366, -0.0025422091204097765, -0.00834721178953966, -0.005384429130813756, 0.002280430025332374, -0.0022741552508499536
 aspect=7.048242759285415
 mean iota=-0.3011175838688297

fun#307 - J=1.7e-01, Jf=2.8e-05, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.10
Jf=2.8e-05, J_length=1.4e-06, J_CC=8.7e-07, J_CURVATURE=0.0e+00, J_MSC=4.2e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=3.5e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.9, 7.6, 9.2], mean squared curvature=[10.0, 10.1, 10.1]
 surface dofs=0.019748796442132392, -0.03219943705845362, 0.005968587541108219, 0.003973355891935979, -0.0032517041177990273, -0.06972790794817324, 0.12869798919428696, 0.015158683679851521, -0.001451160504417376, 0.0007870449680546268, -0.004617955490608671, -0.0026091742316086864, 0.020232552861225602, -0.022496177997443717, -0.01242687695056757, -0.005369213184439607, -0.003378478945223408, 0.0010397044678311146, 0.0006688316098051259, 0.0012035004827528322, -0.0007108600864520402, 0.001377408377255727, 0.001846437522989588, 0.0005512215962581876, 0.3569351017051624, -0.030646016001435964, -0.0029132194061329965, -0.002493534380939643, -0.01841181557477859, 0.05935446060373665, 0.16439821402509486, -0.029261789165823306, 0.0009236894561003204, -0.008143684544887895, 0.0007069048830143214, 0.0013653634149588822, 0.00413788161103502, -0.03804782308068614, -0.0009044661672968242, -0.016196087912502082, -0.0021909483205810217, 0.0013682239737941517, 0.008595406362197735, -0.002556773364654498, -0.008362638284631513, -0.005396885028151678, 0.002282568326570843, -0.002266631769711226
 aspect=7.0487566543078355
 mean iota=-0.3009922260620842

fun#308 - J=1.7e-01, Jf=2.8e-05, ⟨B·n⟩=3.1e-04, , C-C-Sep=0.10
Jf=2.8e-05, J_length=1.4e-06, J_CC=8.6e-07, J_CURVATURE=0.0e+00, J_MSC=4.6e-07, J_ALS=6.6e-07, J_LENGTH_PENALTY=3.3e-07
 Coil lengths=sum([4.5, 4.5, 4.5])=13.5, curvature=[8.8, 7.5, 9.2], mean squared curvature=[10.0, 10.1, 10.1]
 surface dofs=0.019796153244816792, -0.03224726938373508, 0.005966283998434804, 0.0039931436074822245, -0.0032875860953589147, -0.0697534016245517, 0.12870587462309172, 0.015171608991249556, -0.001418453456394553, 0.0007471722121216461, -0.0046287258419818855, -0.0025893543105903853, 0.020236834251808434, -0.02249308802138455, -0.012405937603780016, -0.005358705799801729, -0.003386772341981303, 0.0010376423128539956, 0.0006468949180585438, 0.001222440773210603, -0.0007220116118334459, 0.0013766245812932582, 0.0018348788431410347, 0.0005503081214728057, 0.3568777299570915, -0.030552534629564778, -0.0029502782990953225, -0.0024580084614049145, -0.018388461830150263, 0.05944468579150456, 0.1643698442206469, -0.029278060006359047, 0.0008958746175470205, -0.008146512443457456, 0.0006726432664001681, 0.0013709251319247472, 0.00416986838248032, -0.0380480761712065, -0.000904966212704149, -0.01618872710971099, -0.0022050188406218924, 0.0013742973253741562, 0.008593372707087038, -0.0025681509210230095, -0.00841145611361519, -0.005419293438050241, 0.002276918039535098, -0.0022718190755043974
